undermine_score,support_score,cp_distance,cop_distance,predict_label,distance_label,gold
5.119806,-4.400992,1.8810303,0.72012246,0,0,0
4.1349664,-2.2400641,1.5980325,1.4985305,0,0,0
4.6600204,-2.1872723,1.8243446,1.6618457,0,0,0
6.1819906,-2.782799,1.9090564,1.7127154,0,0,0
5.359714,-5.54203,1.9536625,0.0037171245,0,0,0
4.664752,-3.447767,1.7657377,0.42667204,0,0,0
6.069273,-2.9931407,1.9325211,1.8426658,0,0,0
5.2731133,-5.4412336,1.952739,0.008910954,0,0,0
5.2999954,-5.552086,1.9636159,0.013648212,0,0,0
5.763317,-4.4495907,1.9574261,0.8623037,0,0,0
4.6263623,-4.6062646,1.5701108,0.63144004,0,0,0
5.7288556,-4.4610395,1.9601837,0.42977887,0,0,0
5.6458836,-4.1433764,1.962388,0.9501461,0,0,0
-1.5549785,4.5963745,0.03895563,1.9022565,1,1,1
-1.4617221,4.304199,0.036114573,1.9521067,1,1,1
-1.4517676,4.4946704,0.047263145,1.9167314,1,1,1
-2.2672276,5.343608,0.012837887,1.8996876,1,1,0
4.7486486,-4.703634,1.8808918,0.0014320016,0,0,0
5.0644045,-5.2286277,1.9309528,0.0033984184,0,0,0
-2.5610342,5.870411,0.0039631724,1.924609,1,1,1
-1.6012768,4.5457344,0.03761804,1.9032848,1,1,1
5.1554174,-4.237434,1.8684082,0.7444159,0,0,1
-3.0100274,5.8172984,0.015819073,1.9514369,1,1,1
-2.4842064,5.6527157,0.006289482,1.8691792,1,1,1
3.5372443,-2.1574588,1.6882112,0.7913991,0,0,1
5.8936896,-2.4201772,1.9281939,1.9266956,0,0,0
-6.740227,6.9355974,0.017248034,1.6569318,1,1,1
-2.6877897,5.9552145,0.0028601885,1.949852,1,1,1
-3.3807342,4.9418597,0.010373294,1.5273058,1,1,1
6.975863,-2.372392,1.920776,1.9287682,0,1,1
-2.78474,5.9674654,0.002960682,1.933629,1,1,1
5.416862,-5.324621,1.9268993,0.005153358,0,0,0
5.05689,-3.0029685,1.7888038,0.6205699,0,0,0
-2.482541,5.7295833,0.0231781,1.9514214,1,1,0
-2.3422332,5.4853177,0.008354723,1.9363847,1,1,1
-2.7195952,5.944422,0.0012153387,1.9377694,1,1,1
-3.671591,4.3740463,0.001126051,1.164984,1,1,1
-2.7130935,5.99974,0.005095005,1.95874,1,1,1
-3.7329884,4.02466,0.009093404,1.0622205,1,1,1
5.6102014,-5.8097143,1.9724977,0.0009843111,0,0,0
-2.1315022,5.117781,0.013456821,1.9794831,1,1,1
-2.3128126,5.4839177,0.009715915,1.947147,1,1,1
-2.0866263,5.2117453,0.017069638,1.9856405,1,1,1
-1.7779279,3.3802066,0.037513196,1.8127918,1,1,0
-4.529712,4.065456,0.09570962,1.712748,1,1,1
1.8122997,-0.92704743,1.0966926,1.6611788,0,1,1
-3.0221598,2.8791742,0.39650297,1.3473442,1,1,0
-2.419009,2.1948876,0.40546358,1.7154596,1,1,0
3.6552787,-1.7905616,1.1805366,0.4053694,0,0,1
-2.1933656,2.8670099,0.26489592,0.5090505,1,1,1
-1.7577643,2.9338675,0.2768795,0.28594065,1,1,0
2.3636642,-1.4785311,1.1793342,1.4221778,0,1,1
-3.1033785,2.9316323,0.20381069,1.638864,1,1,1
-1.9632632,1.9251649,0.1831519,0.1965965,1,1,1
-0.14259715,0.31811538,0.31345898,0.12050313,1,0,1
-6.6998205,6.1986575,0.01735586,1.7909102,1,1,1
-4.8969784,4.119035,0.06066835,1.3007085,1,1,1
5.18934,-5.870834,1.7080708,1.7808545,0,1,1
-4.720239,3.716964,0.12667012,1.6491153,1,1,1
-3.634419,4.0670266,0.058493555,0.0679881,1,1,1
5.0539265,-5.1800575,1.9181068,0.00083625317,0,0,0
4.9766994,-0.7667258,1.3191316,1.7891183,0,1,0
4.0021462,-3.9683752,1.2077222,0.05690986,0,0,0
4.0988584,-4.2530093,1.1927695,0.016577005,0,0,0
-4.428475,3.1524956,0.00083625317,0.0010849237,1,1,1
-2.9425242,5.8617244,0.0023807287,1.9659483,1,1,1
-4.056947,3.9058707,0.0034040213,0.19201243,1,1,1
-3.1231363,6.0743003,0.011261761,1.5893002,1,1,1
-3.266615,6.067351,0.0024098158,1.6272926,1,1,1
-3.5647018,5.2229934,0.026986063,1.3479869,1,1,1
-2.826705,5.776618,0.17652285,1.7342904,1,1,1
-3.813437,5.0843053,0.023202121,1.2591308,1,1,1
-2.9422455,6.2927547,0.00097465515,1.9347912,1,1,1
6.785586,-2.299271,1.9573121,1.9129372,0,0,0
5.280177,-2.0170522,1.8290951,1.6656524,0,0,0
6.6647644,-2.3380048,1.9578102,1.9627199,0,1,0
-2.499869,2.01853,0.45105845,0.013398945,1,0,1
-3.912886,3.5814877,0.21423429,0.18993616,1,0,1
-3.2879915,5.848234,0.005757928,1.8155601,1,1,1
-2.4176247,3.1486628,0.27845508,0.7327919,1,1,1
-3.0786927,5.5610557,0.0723272,1.674806,1,1,1
5.3132367,-5.769891,1.9644812,0.01455915,0,0,0
3.9051123,-4.219962,1.6007465,0.06419629,0,0,0
3.4377103,-1.7020649,1.0917684,1.1698959,0,1,0
-2.28303,2.3072689,0.42603797,0.20001078,1,0,0
6.4144254,-1.9900081,1.9098941,1.8997113,0,0,0
4.9950852,-4.4318624,1.8869786,0.16674703,0,0,0
-3.1719222,6.1245575,0.010149181,1.9300933,1,1,1
-2.5985205,5.8236475,0.0036662817,1.9689819,1,1,1
-2.9974518,6.056535,0.001845777,1.9304225,1,1,1
-4.3236237,3.0621376,0.0079885125,0.042782903,1,1,1
-3.3571615,5.06536,0.023084164,1.6514795,1,1,1
-4.3281655,3.768183,0.014151216,0.34210956,1,1,1
6.382721,-3.1783476,1.9442687,1.496019,0,0,0
6.0594425,-4.0602517,1.9754208,1.0868611,0,0,0
3.6100056,-2.5614424,1.3951902,0.6665126,0,0,0
-2.3053646,5.3237348,0.10086936,1.9574485,1,1,1
0.95395756,2.3188102,0.9345644,1.9081715,1,1,1
-1.7770988,2.8716965,0.42993826,0.46464694,1,1,1
5.402311,-3.4830809,1.9094491,0.6434671,0,0,1
-2.8323107,5.858049,0.032307684,1.944366,1,1,1
-1.6092399,1.0260099,0.6004572,0.102158844,1,0,1
5.568933,-5.1335025,1.9219396,0.013673425,0,0,0
5.8553643,-3.8714876,1.8784621,0.84722805,0,0,0
-2.679115,5.8646045,0.014618874,1.9779723,1,1,0
-2.8985739,5.991579,0.010975122,1.9309,1,1,1
-2.9579432,5.9492736,0.00543046,1.8641835,1,1,1
-3.2959516,5.704262,0.0037674308,1.676672,1,1,1
-2.8801363,6.1411366,0.0018000007,1.9600782,1,1,1
-2.8580198,6.1048903,0.0007260442,1.9737227,1,1,1
-2.9841244,6.22526,0.00394696,1.978349,1,1,1
-3.5702348,4.1001167,0.0049754977,1.046896,1,1,1
-2.8254383,6.2421613,0.006511152,1.9736111,1,1,1
-3.0617123,5.498264,0.013649404,1.8293227,1,1,1
1.6770337,1.4355392,1.2011003,1.627603,0,1,1
-3.1743634,5.0283995,0.013162613,1.5425217,1,1,1
-2.4607737,5.483184,0.13603896,1.8607409,1,1,1
-2.862815,6.0970426,0.019583464,1.9635994,1,1,1
-2.9041176,6.1261916,0.00063174963,1.9781928,1,1,1
-2.758053,6.011068,0.015984178,1.9834881,1,1,1
-2.9805884,6.2256784,0.0014105439,1.9554639,1,1,1
-2.9846425,6.07175,0.0014207959,1.946319,1,1,1
-3.4833965,3.982016,0.008567214,0.99275744,1,1,1
-2.5217066,5.750671,0.0050145984,1.9691485,1,1,1
4.354188,-4.3499165,1.7888546,0.009690821,0,0,0
4.450172,-3.5965495,1.8174329,0.07134408,0,0,0
3.784022,-4.0683155,1.7580345,0.058974445,0,0,0
-2.38457,5.3598304,0.010743082,1.9541328,1,1,1
-2.8635306,6.1005683,0.00052690506,1.982902,1,1,1
-2.8202753,5.510531,0.0037630796,1.8175554,1,1,1
6.517166,-2.920662,1.9765849,1.8569243,0,0,0
5.625996,-4.5923724,1.896296,1.0628221,0,0,0
-2.5723376,5.3829837,0.088466704,1.9239178,1,1,0
-2.3122168,5.1455736,0.04463637,1.958988,1,1,0
4.244955,-4.1256585,1.8436095,0.070144415,0,0,0
-0.9932057,4.4162183,0.45956773,1.8808324,1,1,1
-2.6297233,5.2541456,0.010907292,1.920478,1,1,1
-2.5525408,5.7029004,0.005902171,1.9806801,1,1,1
-2.9935637,6.251771,0.0016252995,1.9697988,1,1,1
-3.4122536,4.287259,0.005444944,1.2002121,1,1,1
-2.8945837,5.8381495,0.03470266,1.8147261,1,1,1
-2.7400918,5.7655873,0.003366828,1.9174116,1,1,1
-3.110165,6.137118,0.00075894594,1.8752072,1,1,1
6.4989667,-1.8290417,1.8949202,1.9682518,0,1,0
5.215338,-5.0887733,1.9528055,0.0043049455,0,0,0
5.2460747,-5.493441,1.9688919,0.0010259748,0,0,0
4.887659,-5.5831037,1.9640374,0.021506846,0,0,0
-2.2369604,5.2166133,0.0154054165,1.9469373,1,1,1
-3.105775,6.289359,0.004675269,1.9304738,1,1,1
3.3375351,-4.221397,1.8941317,0.008211255,0,0,0
-3.9840314,4.0418324,0.06030357,0.051696062,1,0,1
-3.7459807,4.0530787,0.06601095,0.031380832,1,0,1
-4.923744,4.6763253,0.22346449,1.4029515,1,1,1
7.776163,-5.7352314,1.8658032,0.17505223,0,0,0
6.8428254,-4.807913,1.8539674,1.2986034,0,0,0
8.175444,-6.8536468,1.9051487,0.08217454,0,0,0
7.822188,-5.9830003,1.8716154,0.0712567,0,0,0
-3.4268906,3.9972358,0.13500202,0.19142312,1,1,1
-3.5966058,3.6805382,0.09430176,0.031254828,1,0,1
-4.2882795,3.701201,0.04107523,0.4379313,1,1,1
-3.6786127,4.2184186,0.14628369,0.36082923,1,1,1
-4.324153,4.5550466,0.10404807,1.2063112,1,1,1
-5.577024,5.751401,0.12986135,1.9200399,1,1,1
-4.9758754,4.107209,0.025615871,0.17828542,1,1,1
6.8015575,-5.434917,1.7886249,0.061015606,0,0,0
-2.0988061,1.8531641,0.6719346,1.2472141,1,1,0
7.6843705,-7.849773,1.4847338,0.21394086,0,0,0
-2.7233233,6.194167,0.017096043,1.9538617,1,1,1
-4.508074,3.2939377,0.00674212,0.005174458,1,0,1
-2.9691677,6.164616,0.0037209988,1.7839231,1,1,1
-3.8616228,4.7206907,0.0020614862,1.3617506,1,1,1
-2.970499,6.4747953,0.0011583567,1.8458116,1,1,1
-3.4202085,5.480556,0.02159959,1.4871433,1,1,1
0.6390674,3.1502378,0.81769216,1.6928036,1,1,1
1.233204,2.0700157,1.0793418,1.7954401,1,1,1
-2.8495445,4.928487,0.06731999,1.7804196,1,1,1
-4.0543537,4.1121716,0.036280096,0.9672974,1,1,1
6.837534,-6.896926,1.5458739,1.4884079,0,0,0
-2.6695065,5.1506443,0.06529188,1.5585053,1,1,0
2.5856388,0.0032938984,0.59319067,1.1707501,0,1,1
2.9371443,-3.2660115,1.6041673,1.1704268,0,0,1
-3.2125092,5.0950675,0.005299449,0.74905616,1,1,1
-4.3405304,5.1963716,0.06296873,1.4491433,1,1,1
-4.9157963,4.184452,0.051813543,0.011907756,1,0,1
-2.8741572,2.878899,0.06854397,1.2845348,1,1,1
-1.7100277,1.9607123,0.108103275,0.44326454,1,1,1
4.8458443,-5.638386,1.7949092,0.06454456,0,0,1
3.5901327,-0.24992037,1.4169164,1.2004136,0,0,0
1.6175061,0.9194578,0.9487099,1.8444197,0,1,1
-2.3601046,3.556018,0.032398462,1.6980577,1,1,1
3.0302238,-2.656148,1.565111,1.1715775,0,0,1
3.5233757,-4.23422,1.6598136,0.15499061,0,0,1
2.5015223,-1.4922346,1.3591511,0.34046316,0,0,1
4.249823,-4.730617,1.8027879,1.2293503,0,0,0
4.4439144,-4.075814,1.880242,0.41402954,0,0,1
4.633711,-1.274824,1.6943831,1.7049928,0,1,0
5.8732777,-3.3136656,1.9407666,1.6011215,0,0,0
5.006164,-4.8126483,1.9278903,0.098976314,0,0,0
-3.1254501,5.0061812,0.024218917,1.6238155,1,1,1
4.949527,-5.1024394,1.8997498,0.010968387,0,0,0
5.9751983,-1.3410827,1.7577503,1.965209,0,1,0
4.8758063,-4.722692,1.8407476,0.004962921,0,0,0
-2.1631105,5.3561735,0.01586628,1.9617462,1,1,0
5.260396,-3.9464717,1.9093808,1.087137,0,0,0
3.9598587,-3.516813,1.218078,0.20228094,0,0,0
4.953827,-4.4480057,1.8679736,0.09595764,0,0,0
-2.3079023,5.4909425,0.016038,1.7938995,1,1,1
-2.9153302,6.4120693,0.0011036992,1.8871274,1,1,1
-2.9382703,6.3582716,0.0025014281,1.8711346,1,1,1
8.530512,-6.719644,1.7511401,0.17511535,0,0,0
-6.865955,6.5163236,0.020884812,1.77138,1,1,1
-6.7014136,6.2087255,0.032435834,1.7988756,1,1,1
-6.932624,6.413558,0.022729993,1.8091674,1,1,1
-5.494283,5.349086,0.07912016,1.5908666,1,1,1
-4.8321524,5.6003165,0.065134525,1.1656126,1,1,1
-4.839793,4.0867977,0.04456538,0.7223672,1,1,1
-3.7806091,4.2755165,0.038880587,0.034329295,1,0,1
-6.1178966,5.820756,0.05650854,1.6858479,1,1,1
-5.9229493,5.340556,0.007727444,1.1661589,1,1,1
-5.554035,5.4305596,0.05190295,1.6173706,1,1,1
-6.068041,6.893395,0.0032935739,1.2868006,1,1,1
-6.6780167,6.4521723,0.02484876,1.7660153,1,1,1
-4.405015,5.0486097,0.0091481805,0.039942324,1,1,1
-6.692649,6.2534933,0.049452424,1.7831485,1,1,1
-6.579031,6.1514406,0.03187424,1.759923,1,1,1
-4.8955545,5.2562933,0.0037648678,0.12318927,1,1,1
-5.0698137,4.7267375,0.009545445,0.3855613,1,1,1
-7.372628,7.321292,0.013005197,1.8686411,1,1,1
-5.342263,4.315443,0.08243871,1.6493226,1,1,1
-4.8182225,4.426399,0.017567933,0.34389716,1,1,1
-6.0720496,5.60596,0.06800079,1.7726927,1,1,1
-4.7582464,5.3839917,0.025768101,0.15530318,1,1,1
-4.9185004,4.6836753,0.008674562,0.35725886,1,1,1
-6.4492555,6.2949724,0.02603978,1.6407882,1,1,1
-7.3593144,7.2485785,0.006319821,1.7124354,1,1,1
-6.5293837,6.231366,0.021744967,1.6943434,1,1,1
-6.4075184,6.7477627,0.012766719,1.554873,1,1,1
-6.5421424,6.6560183,0.013536692,1.6146946,1,1,1
-4.719556,5.3839445,0.0044552684,0.07782662,1,1,1
-5.0595627,5.6764736,0.0057702065,0.78954774,1,1,1
3.264475,-3.1446035,0.97437984,1.05228,0,1,0
-0.8917426,0.09895379,0.4667387,1.217441,1,1,0
-3.0224888,6.4165545,0.0008599162,1.9025095,1,1,1
-3.0769715,6.0523767,0.009281814,1.9420576,1,1,1
-4.290851,3.264986,0.008956432,0.0038850307,1,0,1
-2.6284535,6.1848726,0.052417994,1.9610815,1,1,0
-2.738274,6.1733727,0.039147615,1.9139076,1,1,0
-2.793708,6.3458395,0.021082819,1.9113324,1,1,0
-3.296128,2.4268856,0.16278595,0.0030496716,1,0,1
-3.7443452,5.4137554,0.0023303032,1.5940746,1,1,1
-3.4017425,6.0432262,0.002314508,1.9164147,1,1,1
-3.5416243,6.0120983,0.0005618334,1.8955526,1,1,1
-2.7792993,6.025166,0.0028763413,1.9850852,1,1,1
-2.3171043,6.1321235,0.11741769,1.9448546,1,1,1
-2.64859,5.5365057,0.01147294,1.6936674,1,1,1
-2.0388892,5.096052,0.02587235,1.8663249,1,1,1
-2.6545908,5.842115,0.005745113,1.8835081,1,1,1
-2.9718144,6.1813407,0.00335598,1.8298991,1,1,1
-2.641039,6.1408,0.03471136,1.9633265,1,1,1
-2.990275,6.2472744,0.015120149,1.8182065,1,1,1
6.1095185,-6.591278,1.9343562,0.00051140785,0,0,0
4.13557,-4.717447,1.1047676,0.0089674,0,0,0
5.981347,-6.354521,1.9660255,0.0012425184,0,0,0
5.7825027,-6.0611644,1.9226439,0.09181011,0,0,0
4.0859923,-4.4972534,1.8985281,0.074575245,0,0,0
0.56053585,-0.10080867,1.1729203,0.8451272,0,0,0
4.64633,-1.6552471,1.6643462,0.593856,0,0,0
-4.549434,3.3134785,0.012587547,0.011852145,1,0,0
-4.266374,2.479459,0.05385989,0.09170419,1,1,1
-2.4751825,4.8500247,0.055679202,1.8626041,1,1,1
-3.0184798,6.928871,0.0015888214,1.7201004,1,1,1
-2.3447196,2.90251,0.08170247,0.19209313,1,1,1
-3.3776984,7.0120153,0.0044521093,1.795099,1,1,0
5.31118,-5.2030406,1.8146147,0.007891834,0,0,0
4.39497,-1.1740786,1.6006353,1.8137269,0,1,0
-3.5834503,4.7735176,0.041262865,1.3506925,1,1,1
-1.7637007,5.038913,0.060961664,1.802356,1,1,1
-2.5909972,3.062053,0.09418112,1.4991933,1,1,1
3.1684308,-1.2677199,1.3334923,1.5147538,0,1,1
-3.7711492,4.507814,0.081080616,1.5834627,1,1,1
1.7193075,-1.3619906,0.5853264,0.28777683,0,0,1
9.073768,-7.0422454,1.817095,0.049390256,0,0,0
8.00948,-5.8262153,1.7085419,0.023535311,0,0,0
8.532444,-6.3247204,1.7556973,0.01893121,0,0,0
-6.615327,6.107059,0.01390934,1.8412108,1,1,0
-6.795091,6.53788,0.0053322315,1.8086041,1,1,0
-2.5863214,2.2010865,0.21427578,1.7105238,1,1,0
-4.093517,3.8800547,0.12092775,1.6118008,1,1,1
7.1052337,-4.3399944,1.7252104,0.935189,0,0,1
-7.118066,7.074478,0.006889224,1.759517,1,1,1
-4.323204,4.7649326,0.009494007,0.027792871,1,1,1
5.6154165,-3.5951781,1.6715437,1.590452,0,0,1
-6.923969,6.502705,0.014830649,1.7960358,1,1,1
7.905684,-6.0173798,1.7328537,0.1411106,0,0,0
8.561275,-6.7179604,1.778274,0.16023469,0,0,0
8.237496,-6.7208314,1.7805293,0.5137415,0,0,0
9.214562,-7.3214793,1.8228437,0.14258474,0,0,0
7.3298154,-5.849441,1.8808842,1.8572648,0,0,0
7.5203977,-6.1393623,1.7431903,0.23631239,0,0,0
9.091231,-7.184005,1.8322682,0.10773492,0,0,0
6.508691,-5.588376,1.6355829,0.10011226,0,0,0
9.558016,-7.7626734,1.8664601,0.09453988,0,0,0
-2.2768204,1.367719,0.11711788,0.5971699,1,1,0
-7.2980313,7.082869,0.0079844,1.827064,1,1,1
-5.8353515,5.157641,0.058300138,1.8187107,1,1,1
8.273723,-6.0709453,1.7355609,0.05293417,0,0,0
1.251542,0.5784356,0.8646703,0.03647983,0,0,0
9.090835,-7.3578043,1.8256016,0.17726594,0,0,0
7.224897,-5.9524727,1.7088901,0.38646936,0,0,1
-2.218629,1.6771007,0.13098872,0.15734142,1,1,1
-4.7873006,4.6237082,0.080060124,1.6833822,1,1,1
-2.8052251,1.9929734,0.22317666,1.8331301,1,1,1
-6.328987,5.7482452,0.04898584,1.8231903,1,1,1
6.2157264,-4.2299237,1.5328015,0.010647297,0,0,1
-1.4739954,1.8106514,0.15942651,0.04435402,1,0,0
8.483176,-7.0542946,1.7799861,0.28721327,0,0,0
8.904549,-6.7225695,1.7790723,0.017886877,0,0,0
7.5114665,-5.2373385,1.6410475,0.043410003,0,0,0
-3.2476368,2.5975573,0.19474322,1.8711392,1,1,1
-3.9172387,3.3967013,0.09941244,1.4303142,1,1,1
-5.8782487,5.5659857,0.034464777,1.7379162,1,1,1
-5.3592353,4.797141,0.09513551,1.7474283,1,1,1
-4.075056,3.125535,0.16472846,1.8023067,1,1,1
-4.9642076,5.0839195,0.06140268,1.6328948,1,1,1
-4.4849477,3.5897536,0.1449086,1.814178,1,1,1
3.5658882,-4.780285,1.681797,0.014844179,0,0,0
4.804569,-4.735929,1.8529781,0.0022175908,0,0,0
-4.504667,3.4231906,0.0009713173,0.043284655,1,1,1
-2.3365254,5.5296035,0.014824688,1.9626518,1,1,1
-3.092279,5.075045,0.013483286,1.677285,1,1,1
-2.74252,5.9486213,0.0040926933,1.9509037,1,1,1
-2.7803938,6.0039706,0.003009975,1.9467262,1,1,1
-3.1242368,5.990977,0.0023564696,1.9429388,1,1,1
-2.5646234,5.7207875,0.009024322,1.9707549,1,1,1
-4.167356,4.136077,0.0005879402,0.19375628,1,1,1
5.785669,-3.4806669,1.9320524,0.73326075,0,0,0
5.3415194,-5.6741414,1.9826365,0.0033400655,0,0,0
5.3706365,-5.784504,1.9797758,0.00905019,0,0,0
-3.9546125,3.9477696,0.0019854903,0.8820488,1,1,1
-2.8389385,6.0461593,0.012155175,1.977335,1,1,1
5.2211804,-1.5058149,1.7385976,1.8177156,0,1,1
4.4300914,-0.4765882,1.6123035,1.8886454,0,1,0
-4.38977,3.2474108,0.019004285,0.050682545,1,1,0
-3.9412644,2.78061,0.11564934,0.0028754473,1,0,1
-2.8130865,5.8383884,0.008887172,1.956886,1,1,1
-2.874979,6.159103,0.008901,1.8947014,1,1,1
5.337894,-5.6563635,1.9850404,0.012277186,0,0,0
-3.6569562,2.9078822,0.15835506,0.034151673,1,0,0
6.8322067,-2.1433072,1.9225235,1.9491317,0,1,0
5.563241,-5.7992563,1.982742,0.0033430457,0,0,0
5.3438406,-5.371305,1.933045,0.013260603,0,0,0
5.3957424,-5.3676357,1.9371358,0.0019440651,0,0,0
4.4616427,-3.4135225,1.7867284,0.36591983,0,0,1
-1.8288177,5.130277,0.05015707,1.9808116,1,1,1
-0.084271155,-0.32560956,0.39493442,0.025310934,0,0,1
-4.115883,2.9061227,0.0063090324,0.003038168,1,0,1
-3.643096,3.7076921,0.04148376,0.22885233,1,1,1
-3.3406699,3.653395,0.0111631155,1.1012074,1,1,1
-1.953402,5.2100716,0.020410955,1.9610959,1,1,1
1.3724781,-2.973396,0.7041273,0.07496011,0,0,0
4.003864,-4.5534153,1.744191,0.0042702556,0,0,0
2.1727653,-2.552741,1.5061584,0.07626665,0,0,0
2.3813794,-2.9087043,1.5273503,0.07295483,0,0,0
5.356928,-6.5918474,1.5987093,0.052221715,0,0,0
3.7052143,-4.738938,1.7318754,0.0022327304,0,0,0
2.8037217,-2.7885993,1.5157013,0.0015115738,0,0,0
-1.9142759,0.47974062,0.34679633,0.012818158,1,0,0
5.943331,-1.9855123,1.8715212,1.9476402,0,1,0
5.977237,-1.3344203,1.8256974,1.8923671,0,1,0
-3.8172956,3.1398852,0.11435968,0.103140295,1,0,0
-2.6844208,4.290215,0.12730539,1.0206802,1,1,1
-2.826415,4.7422776,0.07834405,1.5061905,1,1,1
-0.96520853,1.5368631,0.32331055,0.6705867,1,1,1
-5.9623737,5.572636,0.014158905,1.9026084,1,1,1
0.071659915,-0.14091642,0.3034826,0.025320232,0,0,1
0.02017649,3.6943083,0.51248145,1.7339498,1,1,1
5.685903,-5.620791,1.7499789,0.12868065,0,0,0
-3.0512292,5.4116483,0.0069360733,1.241467,1,1,1
-3.2958014,5.079773,0.052668452,0.9239485,1,1,1
5.285271,-4.871707,1.9323826,0.055329084,0,0,0
-2.6132753,5.973927,0.005151093,1.9068966,1,1,1
-2.8115864,2.2616653,0.38258606,0.0050038695,1,0,0
-2.7163832,6.0432973,0.0040486455,1.9046204,1,1,1
5.3685966,-6.6694207,1.5729399,0.05419135,0,0,0
-1.1184312,4.2534738,0.07091135,1.833507,1,1,0
6.179222,-6.872845,1.962045,0.01598847,0,0,0
5.520583,-6.271654,1.9275382,0.02134794,0,0,0
6.862815,-7.2736697,1.9511826,0.043318808,0,0,0
5.640947,-6.0532036,1.9607978,0.0062291026,0,0,0
-2.6000736,5.8293295,0.0067902207,1.8147495,1,1,1
-1.8738611,4.5799127,0.039013863,1.9586711,1,1,1
-2.854767,6.258307,0.0053611994,1.8195539,1,1,1
4.8869233,-0.87668824,1.6827245,1.932579,0,1,0
5.741696,-2.4283047,1.8247697,1.7587891,0,0,0
1.2184381,-1.6122216,1.2918235,0.0044843554,0,0,0
4.8832607,-5.9075875,1.857585,0.0033099055,0,0,0
-3.180193,5.8291388,0.041098952,1.8761594,1,1,1
-1.8954641,5.8804,0.19050235,1.8504589,1,1,1
-2.6854532,5.8053827,0.00760895,1.9454768,1,1,1
-2.9523017,6.3100886,0.0009447932,1.892417,1,1,1
-3.025056,6.173892,0.0037227273,1.7766176,1,1,1
-4.333201,2.8392408,0.00572294,0.009872854,1,1,1
-3.3154416,4.847776,0.004088223,0.80311644,1,1,1
-2.6925015,5.696266,0.0042458773,1.9308007,1,1,1
-4.311532,3.2138019,0.0076812506,0.0021399856,1,0,1
-4.178402,3.5502608,0.034070194,0.05910933,1,1,1
4.209187,-3.259934,1.7425637,0.19700831,0,0,0
4.2375417,-1.9373614,1.7001315,0.66114295,0,0,0
5.5889306,-5.9852276,1.9332898,0.015193522,0,0,0
5.0550904,-3.8197167,1.8605695,0.17153239,0,0,0
4.8302436,-4.730733,1.8564105,0.0065336823,0,0,0
-2.9965634,4.8128996,0.05750376,1.6150558,1,1,0
-2.2731655,4.053572,0.074278235,1.8018909,1,1,1
-3.235605,5.6615186,0.051507115,1.8258767,1,1,1
-3.6177404,6.5379167,0.005246401,1.9312038,1,1,1
-3.7566502,5.2032776,0.004429996,1.6101103,1,1,1
-3.4131455,6.4575763,0.036726058,1.874353,1,1,1
-2.7687848,5.967602,0.0042688847,1.9099027,1,1,1
1.4928055,1.9444929,0.85338044,1.9172925,1,1,0
6.4705334,-2.800468,1.9457076,1.8810813,0,0,0
-2.7146764,6.0574102,0.006146848,1.9541328,1,1,1
4.83254,-5.2197394,1.955899,0.0061761737,0,0,0
6.022185,-2.3767433,1.8890433,1.962718,0,1,0
0.7755059,-0.47333702,1.1539096,1.9776437,0,1,1
8.02973,-4.844297,1.9539893,1.6528878,0,0,0
-2.7786095,4.294003,0.017738104,1.6909003,1,1,1
