undermine_score,support_score,cp_distance,cop_distance,predict_label,distance_label,gold
-5.7946167,7.030445,0.099230945,1.3034914,1,1,1
-6.0558047,6.9710693,0.00058841705,1.9775939,1,1,1
-5.6984878,6.513891,0.002008915,1.95927,1,1,1
-3.3764033,2.3260021,0.087331355,0.3153816,1,1,1
-6.158231,6.8980374,0.00020569563,1.8955543,1,1,1
7.7734036,-7.460369,1.9919281,0.0614087,0,0,0
6.2839556,-6.10501,1.9077755,1.1586192,0,0,0
-5.9822235,6.800544,0.0020048618,1.9962531,1,1,0
-5.8874516,5.8340564,0.00027257204,1.7394303,1,1,1
-5.9242644,6.687487,0.0013201237,1.9294174,1,1,1
-5.621852,6.5345387,0.009136081,1.9705688,1,1,1
-5.9430213,6.750653,0.0008740425,1.9714372,1,1,1
-4.458476,5.5334115,0.013175964,1.8413143,1,1,1
8.311622,-8.158354,1.9904004,0.0006839037,0,0,0
-5.6191993,6.5709968,0.004007578,1.986342,1,1,1
-5.8968973,6.5212936,0.0007379055,1.889502,1,1,1
-3.6568594,4.6062493,0.09528381,1.9838021,1,1,1
-3.1089234,3.7343314,0.05618465,1.7395447,1,1,0
-1.0990782,2.825583,0.27415633,1.9550471,1,1,1
-4.505101,5.5693226,0.007420957,1.9865724,1,1,1
7.3452535,-6.270931,1.9853731,0.02184403,0,0,0
8.257092,-5.0273323,1.9700978,1.2924888,0,0,0
-4.8346972,5.6966753,0.00810492,1.9727898,1,1,1
-3.5560024,4.6652174,0.067914605,1.9901328,1,1,1
6.861213,-4.477768,1.9635575,1.97738,0,1,0
-4.5484567,5.5952773,0.012190998,1.9896013,1,1,1
2.5954425,-3.0083485,1.6656036,0.28084153,0,0,1
3.6667871,-2.7078066,1.6001647,0.09807122,0,0,1
4.241015,-3.3365824,1.6602863,0.023419678,0,0,1
2.5951865,-2.082248,1.5081096,0.051434755,0,0,1
-2.2771792,3.6227217,0.12689584,1.5982044,1,1,1
-3.0968761,3.3974648,0.062585175,1.5230925,1,1,1
4.0565314,-2.230356,1.7653452,1.4866555,0,0,1
3.1926472,-0.26682034,1.5448675,1.3847717,0,0,1
7.2112875,-6.9264216,1.874035,0.00015366077,0,0,0
5.684096,-2.9957676,1.8460587,1.988766,0,1,0
6.3193216,-5.4348593,1.882718,0.047114074,0,0,0
6.75518,-6.2520895,1.9158278,0.004012704,0,0,0
-5.627941,4.3672514,0.00015366077,0.0012304783,1,1,1
-6.071617,6.7471695,0.0011446476,1.9718609,1,1,1
-6.062795,6.805655,0.00060099363,1.984064,1,1,1
-6.3649983,5.9135327,0.0017330647,1.6274139,1,1,1
-6.736198,6.212186,0.0003273487,1.5783927,1,1,1
-5.809676,6.3915024,0.0037457347,1.9866431,1,1,1
-4.0774884,4.4881816,0.08510715,1.9449307,1,1,1
-4.641162,4.968881,0.05785197,1.9671384,1,1,1
-6.0172367,6.70154,0.0022358894,1.9895065,1,1,1
7.218575,-4.906934,1.9839389,1.9886833,0,1,0
8.663064,-6.0148664,1.9941462,1.7275525,0,0,0
7.4210134,-5.3264213,1.9899642,1.9729273,0,0,0
0.27638513,-1.3077224,0.63541853,0.032024145,0,0,1
-3.152121,1.6342738,0.18469882,0.08935213,1,0,1
-5.6718593,4.607482,0.001069963,0.05676782,1,1,1
-5.906194,6.5963407,0.0005096197,1.9679277,1,1,1
-6.29798,5.8385754,0.002301991,1.5347269,1,1,1
6.336013,-5.962416,1.8908165,0.00076436996,0,0,0
5.7384734,-5.5019693,1.9022169,0.336594,0,0,0
4.9520283,-2.6226335,1.6965921,1.7880414,0,1,0
-1.285312,0.3726358,0.1574977,0.022057533,1,0,0
7.7702546,-5.9193907,1.9873734,1.8237212,0,0,0
5.1324773,-4.448734,1.6875964,0.039960086,0,0,0
-3.3511252,4.4038315,0.023827374,1.0569644,1,1,1
-5.794811,6.5955687,0.0026943088,1.9880581,1,1,1
-3.6386967,4.441109,0.03255695,1.6367748,1,1,1
-5.4426503,6.4033976,0.0003412962,1.8819242,1,1,1
-5.7951875,6.5852313,0.00045400858,1.966378,1,1,1
-5.0840683,3.667417,0.02503097,0.27497965,1,1,1
8.402514,-5.9629254,1.9920454,1.8212348,0,0,0
7.811476,-5.3076096,1.9482148,1.2637321,0,0,0
5.5899696,-3.7648575,1.7723823,0.68411237,0,0,0
-6.032678,6.8647037,0.001134932,1.993831,1,1,1
-5.058935,5.7923512,0.015999556,1.9713752,1,1,1
-3.380925,4.117553,0.078419566,1.9284594,1,1,1
6.8049426,-4.424979,1.9002292,1.9627151,0,1,1
-5.8716855,6.6641126,0.0012997389,1.9839773,1,1,1
-1.701538,1.133711,0.1358509,0.13628668,1,1,1
8.6996565,-6.419992,1.9944904,1.6899183,0,0,0
1.2900027,-0.2673651,0.75399446,1.8537982,0,1,0
-6.3746433,5.6282387,0.002750516,1.5490215,1,1,0
-5.3604836,5.9999976,0.001201868,1.9294419,1,1,1
-6.0437446,6.7692275,0.00024074316,1.9907825,1,1,1
-5.7130837,6.450818,0.015321016,1.9143276,1,1,1
-5.7076354,6.449741,0.0058276653,1.9757981,1,1,1
-5.95717,6.798851,0.000107586384,1.9698231,1,1,1
-5.523273,6.4631596,0.0018647313,1.9083952,1,1,1
-4.1127515,4.8091702,0.048393548,1.6104916,1,1,1
-5.6275086,6.6514544,0.0002052784,1.9158481,1,1,1
-5.714483,6.458051,0.0020804405,1.9633564,1,1,1
-4.6508374,5.5022616,0.031246066,1.9811137,1,1,1
-5.5724607,6.6017303,0.00087451935,1.9275151,1,1,1
-6.251385,6.723928,0.0020343065,1.9264102,1,1,1
-5.82846,6.4938784,0.0044436455,1.988126,1,1,1
-5.8361692,6.5257325,0.0015611053,1.9603878,1,1,1
-5.2433114,6.272264,0.00864917,1.8630533,1,1,1
-6.1026883,6.8080177,0.0035855174,1.993295,1,1,1
-6.160731,7.0076175,0.00023961067,1.9926591,1,1,1
8.002415,-5.3001866,1.9502405,1.403287,0,0,1
-6.1429744,6.951637,0.0004505515,1.9922833,1,1,1
5.7544274,-5.6373706,1.8687818,0.07308537,0,0,0
6.3057523,-5.7808223,1.7761538,0.031306088,0,0,0
5.113785,-4.858109,1.6861234,0.0065353513,0,0,0
-5.525688,6.592885,0.002924025,1.8300474,1,1,1
-5.698974,6.74278,0.0009007454,1.9546492,1,1,1
-5.14494,6.166697,0.0017976761,1.805305,1,1,1
7.7181664,-5.182964,1.9641907,1.7714863,0,0,0
6.4292345,-4.0805554,1.851522,1.7694082,0,0,0
-5.565406,6.1420264,0.0031724572,1.9409959,1,1,0
-4.6493406,5.5072727,0.027927697,1.9557264,1,1,0
-0.15288569,-0.98517877,0.5487522,0.0028951168,0,0,0
-5.605882,6.4925733,0.0072342157,1.9830611,1,1,1
-5.7340918,6.660866,0.0011180639,1.9813335,1,1,1
-5.6056385,6.454366,0.0036406517,1.9874365,1,1,1
-5.1698327,6.3176346,0.002891302,1.772607,1,1,1
-4.6863284,5.869364,0.0063484907,1.6841121,1,1,1
-5.7861056,6.637267,0.0012916327,1.9583526,1,1,1
-5.7775583,6.681721,0.0071873665,1.9954262,1,1,1
-5.751683,6.5712643,0.002688527,1.9528689,1,1,1
7.8996043,-5.5694704,1.9949687,1.983763,0,0,0
8.022893,-7.781575,1.9825917,0.025139928,0,0,0
8.17551,-7.814859,1.9837108,0.00017398596,0,0,0
5.0297427,-4.7155952,1.6789131,0.0011764765,0,0,0
-5.8850975,6.6437397,0.001332581,1.991025,1,1,1
-6.2615223,6.9544187,0.00083875656,1.9867346,1,1,1
7.3206787,-7.0035214,1.9700503,0.0010731816,0,0,0
4.425454,-3.533606,1.3695972,0.2542838,0,0,1
3.0625587,-1.5708083,1.34033,0.80708414,0,0,1
4.4344993,-4.1701083,1.4617989,0.06331211,0,0,1
9.40328,-8.976588,1.8886013,1.8450222,0,0,0
9.5305605,-8.739748,1.8032005,1.8381513,0,1,0
-1.9123847,2.0088766,0.3766508,1.4614155,1,1,0
9.565522,-8.625555,1.8087513,1.7895234,0,0,0
4.491866,-4.15193,1.5126418,1.3873438,0,0,1
3.5206814,-2.3060646,1.3790148,1.0771338,0,0,1
4.0640173,-3.4863417,1.4110453,0.09392625,0,0,1
5.5803876,-4.149153,1.534775,0.68396527,0,0,1
3.4857213,-2.5046215,1.3912017,0.15076458,0,0,1
7.3466763,-6.2063365,1.6078944,0.46337295,0,0,1
6.448303,-4.6431975,1.5484841,0.38024002,0,0,1
-4.128408,4.8295674,0.20835459,0.6263294,1,1,0
-2.63055,3.3595192,0.36375147,0.56084085,1,1,0
-3.1678348,3.499889,0.34016508,1.1026919,1,1,0
-5.538621,5.9757905,0.011372626,1.9236267,1,1,1
-5.2206054,3.7907948,0.013238192,0.025941849,1,1,1
-5.899339,6.5282364,0.005421102,1.9734721,1,1,1
-4.3272696,5.1934624,0.008002162,1.94906,1,1,1
-4.6584516,5.331105,0.004019797,1.9323659,1,1,1
-3.0021966,4.0730243,0.060209394,1.930232,1,1,1
1.9344473,0.2652045,0.9848983,1.9482629,0,1,1
0.90029913,0.7916309,0.8816937,1.8645463,0,1,1
-2.347975,3.530542,0.12351966,1.9646504,1,1,1
-0.2016558,1.6073576,0.6221087,1.934567,1,1,1
6.8290415,-4.922796,1.934139,1.7693646,0,0,0
0.63505226,1.4149411,0.30674267,1.697782,1,1,0
4.4423676,-1.4216679,1.7229544,1.5764804,0,0,1
7.041895,-4.737426,1.9361418,1.6128225,0,0,1
5.3354588,-3.1489248,1.850879,1.887301,0,1,1
-3.1776714,3.8564816,0.05223435,1.7211013,1,1,1
-5.2621884,4.0786614,0.0062057376,0.8788599,1,1,1
2.7562413,-0.65188265,0.9079183,1.6360694,0,1,1
-3.9931664,4.698463,0.012704492,1.9220812,1,1,1
7.901214,-7.6061645,1.9948735,0.0030772686,0,0,1
0.97757953,-1.676692,0.88688856,0.23463607,0,0,0
-3.707035,4.7722335,0.032802045,1.9885666,1,1,1
-3.6461048,4.7832317,0.017594278,1.7430019,1,1,1
4.973461,-2.9369903,1.5945553,1.612279,0,1,1
8.12763,-7.623115,1.9944645,0.0006977916,0,0,1
8.131213,-7.4281545,1.9880056,0.08309811,0,0,1
8.015808,-5.7040944,1.99018,1.8618219,0,0,0
7.6101737,-5.1375403,1.9650453,1.9025029,0,0,1
6.063251,-3.6714437,1.9262524,1.8607632,0,0,0
7.4111266,-4.78074,1.9417646,1.8158989,0,0,0
8.278307,-7.5536585,1.9878149,0.096948504,0,0,0
-4.90934,5.6624413,0.0114398,1.9585497,1,1,1
8.391217,-8.105526,1.9932657,0.0027737021,0,0,0
6.492804,-4.0453854,1.8559669,1.9514716,0,1,0
8.296201,-7.910827,1.9808007,0.016483068,0,0,0
-5.3930926,6.561295,0.0045493245,1.9639006,1,1,0
7.1865015,-4.746541,1.8921297,1.4094273,0,0,0
3.2586505,-2.7149968,1.2574201,0.22244114,0,0,0
8.1781025,-7.5550413,1.9869835,0.0035853982,0,0,0
-6.1861243,7.0355463,0.00054085255,1.9725201,1,1,1
-6.0543604,6.830462,0.0006597638,1.9769425,1,1,1
-6.0703835,6.8060174,0.0005326867,1.9837673,1,1,1
8.94797,-8.068981,1.728646,0.07526606,0,0,0
-7.4635987,6.4466157,0.112831354,1.7623403,1,1,1
-7.796087,7.0637274,0.030444086,1.7648871,1,1,1
-7.677681,6.7200923,0.059289336,1.7452931,1,1,1
-7.156259,5.991549,0.097377,1.7378012,1,1,1
-5.884954,5.1451173,0.2347771,1.6264256,1,1,1
-5.4460325,5.350329,0.16104174,0.6200025,1,1,1
-4.890478,5.3293724,0.14027393,0.096769094,1,0,1
-4.5876317,4.8704343,0.19680923,0.14234895,1,0,1
-6.446246,6.995572,0.024047256,1.2718105,1,1,1
-4.784191,4.442513,0.13774747,0.021383464,1,0,1
-5.5310984,5.936281,0.09218079,1.0711818,1,1,1
-6.995356,5.7405066,0.16294456,1.7540879,1,1,1
-5.9318595,6.8216434,0.029801369,0.60789883,1,1,1
-7.9877734,7.2596703,0.0378235,1.684889,1,1,1
-7.1189365,6.0763173,0.13797063,1.6663982,1,1,1
-5.621325,6.32993,0.074780285,0.35181075,1,1,1
-4.6526484,5.2532773,0.15952355,0.68546873,1,1,1
-5.976244,7.064639,0.020364463,0.9475188,1,1,1
-6.027942,6.3588696,0.015862823,0.6121198,1,1,1
-5.25874,5.704576,0.10793054,0.53086126,1,1,1
-6.739725,5.573685,0.18785614,1.7453728,1,1,1
-5.643543,5.44157,0.109428465,0.023076355,1,0,1
-5.2094064,5.367145,0.12938064,0.2920912,1,1,1
-6.000733,6.399103,0.093284726,0.83302927,1,1,1
-7.3073006,6.405974,0.111726224,1.618517,1,1,1
-6.5810256,7.3617573,0.0030287504,0.91325873,1,1,1
-5.8820686,6.235862,0.08579743,0.2907207,1,1,1
-5.862203,6.0999627,0.13289934,0.98017734,1,1,1
-5.773731,6.816779,0.01002264,0.2223981,1,1,1
-5.55993,6.299398,0.016467571,0.1362893,1,1,1
7.621747,-7.2759123,1.9583824,0.23419899,0,0,0
4.605777,-1.8307406,1.7146404,1.9245646,0,1,0
-6.086897,6.9092345,0.00011307001,1.9915283,1,1,1
-5.945722,4.6064334,0.001357615,0.15889996,1,1,1
-6.162333,4.737698,0.00039231777,0.47717774,1,1,1
-5.0063562,5.819496,0.017024577,1.936769,1,1,0
5.013132,-2.2501187,1.6012886,1.9848559,0,1,0
-5.8917494,6.6020007,0.003731668,1.9859929,1,1,0
-4.3677006,3.0843596,0.0340212,0.003319025,1,0,1
-5.587523,6.6417823,0.00079387426,1.9408565,1,1,1
-5.0773697,6.3023825,0.0009939075,1.7277875,1,1,1
-5.3624253,6.6280637,0.00025463104,1.8607558,1,1,1
-5.787397,6.8360553,0.0011995435,1.979352,1,1,1
-4.9334445,5.479904,0.032782793,1.9906043,1,1,1
-6.382619,5.532374,0.00049579144,1.6244714,1,1,1
-5.2431784,5.687828,0.006047368,1.9279757,1,1,1
-6.361586,5.3085446,0.0003809929,1.4957645,1,1,1
-5.904256,6.431859,0.00040733814,1.9670373,1,1,1
-2.3176856,3.1680515,0.26859438,1.9851189,1,1,1
-5.8261356,6.894334,0.0018265247,1.9725924,1,1,1
7.848165,-7.3775325,1.9729949,0.00047969818,0,0,0
5.6896462,-5.0923996,1.7711117,0.0014707446,0,0,0
6.470312,-5.794206,1.8816772,0.014022648,0,0,0
2.1620681,-2.1340837,1.1635176,0.16884947,0,0,0
-1.2392455,-0.026902597,0.460567,0.069618225,1,0,0
4.7168193,-4.236488,1.76172,0.062817395,0,0,0
3.392002,-2.716418,1.7105556,0.69727594,0,0,0
-3.0046837,1.4962753,0.06296766,0.0040017962,1,0,0
-4.160486,2.3791986,0.024241805,0.10433507,1,1,1
-2.411965,3.3672962,0.09577274,1.8964581,1,1,1
-3.2367074,4.332047,0.03153646,1.9139729,1,1,1
-2.92913,2.3025048,0.08599222,1.3571612,1,1,1
-4.1245217,5.446898,0.03869778,1.8563061,1,1,0
6.144233,-5.702113,1.9332861,0.15014923,0,0,0
5.9106126,-3.8157132,1.8785626,1.5643122,0,0,0
-3.1381164,4.5383453,0.050774157,1.9733138,1,1,1
-4.336988,5.3450575,0.00926739,1.9463425,1,1,1
-1.9044801,2.7151043,0.47541636,1.5127232,1,1,1
-3.9827878,5.335556,0.10541803,0.96578544,1,1,1
-7.6013093,7.0406475,0.017185867,1.667304,1,1,1
-4.0218973,4.3599625,0.06346333,0.072157085,1,1,1
9.517279,-7.9663057,1.7644091,0.2783857,0,0,0
8.569948,-6.878064,1.7154801,0.18377578,0,0,0
8.910615,-7.157152,1.7222806,0.35354763,0,0,0
-6.684735,5.5564685,0.11774033,1.7503102,1,1,0
-4.263475,4.2906113,0.5117909,1.7475255,1,1,0
-5.8694334,4.8019276,0.19966722,1.7483556,1,1,0
-4.985738,5.250482,0.19000846,0.36845225,1,1,1
-1.4484447,3.133836,0.45138216,0.7465128,1,1,1
-7.742293,7.0792966,0.022170365,1.7438934,1,1,1
-5.6852827,5.9657226,0.096530676,0.012536764,1,0,1
3.0856428,-2.3821924,1.473622,1.5710762,0,1,1
-6.899138,5.7464643,0.1835497,1.7474947,1,1,1
8.225327,-6.605409,1.6928861,0.22042549,0,0,0
6.370639,-4.6449895,1.5970972,0.22813171,0,0,0
3.5597074,-3.922483,1.5728438,1.7283137,0,1,0
7.156389,-7.336661,1.7384741,1.7486261,0,1,0
6.713384,-7.194154,1.7352897,1.7348412,0,0,0
8.355577,-7.41365,1.7407613,0.44251722,0,0,0
8.521745,-7.02482,1.715636,0.2819878,0,0,0
0.47085,0.75319034,0.49544656,0.3656252,1,0,0
8.976228,-7.557334,1.726213,0.23042834,0,0,0
-1.8727726,1.4844003,0.27166712,0.47956562,1,1,0
-5.900097,5.895945,0.073002994,0.62383646,1,1,1
-7.024955,6.042641,0.13731807,1.7305292,1,1,1
9.052188,-7.54647,1.735864,0.17128891,0,0,0
6.672089,-5.4559526,1.6640697,0.31779158,0,0,0
8.553228,-6.803859,1.7091889,0.23794252,0,0,0
8.238365,-6.8949466,1.7095485,0.44632804,0,0,1
0.72432715,-0.5711754,0.52667594,0.6132268,0,1,1
-1.1307291,0.61031955,0.41390628,0.3737011,1,0,1
-3.6346037,2.2120662,0.34878498,1.7208812,1,1,1
-6.1880584,5.1263404,0.24581927,1.7578309,1,1,1
0.58560497,0.56770456,1.0169489,0.14932436,0,0,1
-5.326314,6.450678,0.019850492,0.13439107,1,1,0
6.799542,-5.0108275,1.6233046,0.4060582,0,0,0
7.1439705,-5.4089847,1.6489553,0.21513605,0,0,0
5.325064,-3.8172417,1.5266063,0.048443258,0,0,0
-0.64653355,-0.8707547,0.6078417,1.7168144,0,1,1
-4.3790245,4.622554,0.1771515,0.376153,1,1,1
-6.764902,5.6985564,0.14652228,1.7173804,1,1,1
-5.5300164,4.3318257,0.26766747,1.7123847,1,1,1
-4.8000503,4.276646,0.27196413,1.5498066,1,1,1
-4.438425,5.140096,0.2023291,0.17556119,1,0,1
-5.829577,4.6818223,0.25810033,1.7464452,1,1,1
7.64446,-7.596667,1.9632411,0.00041371584,0,0,0
6.8820767,-6.6437078,1.8856558,0.0019522905,0,0,0
-5.5572243,6.6079364,0.0004916191,1.922252,1,1,1
-5.7723613,6.4999104,0.003467083,1.9461809,1,1,1
-3.8182008,2.8830152,0.029158592,0.31778568,1,1,1
-5.9846783,6.7533836,0.0021620393,1.9846135,1,1,1
-5.9131756,6.6224766,0.00039815903,1.9220318,1,1,1
-5.16032,5.9320474,0.00070786476,1.8404875,1,1,1
-6.0419536,6.82029,0.002123654,1.9942949,1,1,1
-6.0907273,6.73569,0.00080376863,1.9070084,1,1,1
8.172917,-8.05916,1.9864327,0.0002039671,0,0,0
8.154269,-7.9076314,1.9913876,0.0042883754,0,0,0
7.9821706,-7.764229,1.985215,0.0015099645,0,0,0
-5.5034733,6.3047466,0.0014612079,1.8974931,1,1,1
-5.6763835,6.5940957,0.00050997734,1.9371635,1,1,1
7.985534,-5.5029397,1.9544609,1.3746536,0,0,1
5.871149,-2.7904344,1.6798253,1.9140239,0,1,0
6.9983788,-6.723895,1.9797895,0.57304466,0,0,0
-2.9836235,1.5850936,0.13278908,0.00060105324,1,0,1
-5.2463336,6.2924123,0.0002195239,1.8324022,1,1,1
-5.833063,6.7103276,0.00077944994,1.9875071,1,1,1
7.7913537,-7.663901,1.9579755,0.00024026632,0,0,0
-3.9798713,2.8138907,0.055032015,0.4536696,1,1,0
7.6835456,-5.528466,1.9859123,1.9721911,0,0,0
8.456769,-8.096824,1.99382,0.0026263595,0,0,0
6.914061,-6.602848,1.8456603,0.003940046,0,0,0
7.5999284,-7.400559,1.9301058,0.0012565255,0,0,0
-2.8699305,1.6668192,0.1282463,0.0047341585,1,0,1
2.8725853,-0.8110134,1.1291043,1.9585894,0,1,1
-1.7610556,0.69270796,0.1975596,0.22149104,1,1,1
-5.3455496,4.180279,0.0020649433,0.0023207068,1,1,1
-5.8894715,4.506262,0.0055647492,0.7226684,1,1,1
-5.8996263,5.153262,0.009856403,1.5596076,1,1,1
-5.93699,6.8535028,0.00022608042,1.991557,1,1,1
4.0311685,-4.385915,1.7421372,0.051259756,0,0,0
6.348533,-5.085108,1.9564795,0.046833575,0,0,0
3.8415787,-2.1719732,1.4911608,0.02455759,0,0,0
6.7222733,-3.823362,1.8289917,1.4477528,0,0,0
6.1776,-5.5815945,1.9646072,0.007822275,0,0,0
5.9143004,-5.2559705,1.9018071,0.04058498,0,0,0
5.707976,-5.145136,1.7874703,0.4279945,0,0,0
7.2742352,-6.8892994,1.966212,0.0006002784,0,0,0
6.5992618,-3.881796,1.7778602,1.7100749,0,0,0
7.0666347,-4.7249136,1.9603281,1.9276738,0,0,0
-1.0438882,-0.5691607,0.54549587,0.48016876,1,0,0
1.4793129,-1.1898795,0.47360617,0.95138925,0,1,1
3.7680902,-2.0552614,0.93431246,1.302585,0,1,1
6.272919,-3.7617595,1.7825476,1.5621154,0,0,1
-5.213148,6.691514,0.03444904,1.5272609,1,1,1
8.008294,-7.0567727,1.8705347,0.01568526,0,0,1
4.9198475,-2.5568674,1.7433202,1.8804512,0,1,1
4.5133605,-3.5151715,1.5737175,0.0940004,0,0,0
-3.3125362,1.9467798,0.04582268,0.0033803582,1,0,1
-3.931449,4.5798335,0.025959313,1.8053195,1,1,1
6.711553,-6.44793,1.9504509,0.0120741725,0,0,0
-3.3483412,4.4809923,0.03299427,1.9694917,1,1,1
3.0739586,-2.796578,1.3852031,0.025474489,0,0,0
-3.476677,4.2671022,0.051305413,1.948279,1,1,1
3.7207234,-2.6869762,1.6365278,0.33024472,0,0,0
-2.413034,3.798276,0.042791843,1.9229523,1,1,0
4.8844366,-4.2936153,1.7597586,0.078844965,0,0,0
3.2416093,-3.7683218,1.6812915,0.42591357,0,0,0
7.803808,-6.9335594,1.93347,0.027614594,0,0,0
6.16149,-5.96565,1.945543,0.19477862,0,0,0
-6.141147,6.898688,0.00026273727,1.9953926,1,1,1
-5.85893,5.821026,0.0014814138,1.8272128,1,1,1
-6.0774746,6.6909738,0.0014035106,1.8978437,1,1,1
6.927006,-4.5068865,1.9043412,1.9828925,0,1,0
7.2276707,-5.1507883,1.9440305,1.9925947,0,1,0
7.4557557,-7.0470037,1.9068613,0.0058944225,0,0,0
8.2213745,-7.931432,1.9916351,0.0013194084,0,0,0
-4.4738536,5.452807,0.012978911,1.8471687,1,1,1
-5.8515615,4.21479,0.0037984848,0.53914183,1,1,1
-6.0979996,6.820097,0.0010627508,1.9947264,1,1,1
-5.736029,6.549916,0.0005942583,1.9631054,1,1,1
-6.1716247,6.7077575,0.0018340945,1.988282,1,1,1
-5.424401,4.110886,0.005027473,0.0049880147,1,0,1
-5.6323457,4.2956843,0.00046676397,0.0025752783,1,1,1
-5.6459336,4.591451,0.005127609,0.13264775,1,1,1
8.055527,-8.068525,1.9858079,0.0071499944,0,0,1
-3.904964,2.7491622,0.08192134,0.30884767,1,1,1
-2.1955714,0.89737236,0.286255,0.055461764,1,0,0
1.2305561,-2.1237404,1.0490506,0.56895125,0,0,0
5.797124,-5.2933664,1.8003473,0.023645043,0,0,0
5.078041,-4.615985,1.6401198,0.37013292,0,0,0
3.113071,-3.4494874,1.26532,0.003992319,0,0,0
-6.103153,6.0424104,0.0124439,1.7564771,1,1,0
-6.145418,4.289065,0.0019939542,0.64532924,1,1,1
-2.6385353,3.0822935,0.1158368,1.4438832,1,1,1
-5.063197,5.8540754,0.0027646422,1.9709067,1,1,1
-4.6208105,5.6600714,0.0011324883,1.9012294,1,1,1
-0.53855044,-0.28143093,0.8566302,1.3049712,1,1,1
-5.7285643,6.5205755,0.0011892915,1.9510026,1,1,1
4.447149,-1.9562986,1.5223446,1.9650397,0,1,0
7.116484,-4.440771,1.9659667,1.9795675,0,1,0
-5.640567,6.204292,0.0026535392,1.8760586,1,1,1
7.7069035,-7.3403254,1.9811246,0.013137698,0,0,0
7.2537313,-4.411692,1.9744449,1.6144519,0,0,0
-3.2043586,4.297218,0.62219816,1.9011712,1,1,1
6.2177873,-3.8277428,1.9857794,1.7347671,0,0,0
-4.489486,4.8514595,0.008046687,1.8762195,1,1,1
-3.6063728,3.392535,0.039100766,1.6416156,1,1,1
