undermine_score,support_score,cp_distance,cop_distance,predict_label,distance_label,gold
6.2765317,-3.4952388,1.9648886,1.4388785,0,0,0
5.5084286,-4.265357,1.9791243,0.5075445,0,0,0
-4.3601866,4.8205633,0.008276522,0.051316738,1,1,1
-6.838365,6.915659,0.009101272,1.8278581,1,1,1
-5.9493327,6.489526,0.00838536,1.576374,1,1,1
-6.0677123,6.408319,0.0064585805,1.6356571,1,1,1
-4.280676,4.814409,0.012023866,0.0137217045,1,1,1
-7.4517593,7.0181656,0.015914202,1.867876,1,1,1
8.278826,-6.2183137,1.6285968,0.21887422,0,0,0
8.553005,-6.5173464,1.6462116,0.1274671,0,0,0
8.174867,-6.205804,1.6242783,0.052642167,0,0,0
8.486716,-6.4111056,1.6389215,0.08910936,0,0,0
8.19629,-6.1282926,1.6287737,0.1933701,0,0,0
-5.7864957,5.5771756,0.10669029,1.5454355,1,1,1
-5.5106583,6.160208,0.039731085,1.7053654,1,1,1
-3.0420518,5.820132,0.0008431673,1.9307532,1,1,1
-2.9635997,5.772364,0.001794219,1.9684005,1,1,1
-3.0647926,5.7859807,0.00053983927,1.9333565,1,1,1
-3.2865822,5.075707,0.00195539,1.2863286,1,1,1
5.4938436,-5.433302,1.9725868,0.022108316,0,0,0
5.2373567,-5.115894,1.9532392,0.090691686,0,0,0
5.3314686,-4.799582,1.9037275,0.12500548,0,0,0
6.3322673,-2.1557243,1.9287915,1.9023566,0,0,0
-3.05099,5.9865894,0.00089126825,1.9783778,1,1,1
-3.540869,3.7331035,0.0005349517,0.6137052,1,1,1
-2.9656355,5.939993,0.0035679936,1.9804591,1,1,1
5.932758,-3.2354305,1.8991067,1.0117868,0,0,0
6.323477,-2.0088859,1.8808479,1.8865154,0,1,0
6.423568,-2.3652768,1.9746069,1.9700674,0,0,0
-5.6535783,4.962265,0.01422894,1.3289785,1,1,1
-2.4299438,4.712653,0.09046632,0.41696358,1,1,1
-4.4577627,3.8926828,0.023246408,0.05909282,1,1,1
-5.6692886,4.97252,0.012763739,1.2383723,1,1,1
-4.376906,5.407579,0.0068725348,1.8130374,1,1,1
-4.9570804,4.810826,0.025829554,1.4189618,1,1,1
-6.8545785,7.1164365,0.0017405748,1.6337512,1,1,1
-6.495477,6.5787787,0.004877031,1.6694589,1,1,1
-5.377337,5.179973,0.002882421,0.44673932,1,1,1
-5.9591064,6.266376,0.01189661,1.6459123,1,1,1
-4.625431,5.2212467,0.003805101,0.024230719,1,1,1
-6.8073573,7.1593094,0.0047833323,1.5039473,1,1,1
-6.1755576,6.515583,0.004419744,1.4323696,1,1,1
-5.9107475,6.124477,0.0079033375,1.5999622,1,1,1
-5.109035,5.1512384,0.0067346096,0.5648653,1,1,1
-6.4151053,6.6649833,0.008442342,1.524446,1,1,1
-5.9291267,6.2567406,0.004994631,1.4251229,1,1,1
-5.179463,4.557029,0.0024986267,0.4578036,1,1,1
-6.063083,6.5576797,0.006308794,1.4110041,1,1,1
-7.1138754,6.885638,0.0037292838,1.7139938,1,1,1
5.93203,-4.0116735,1.5141664,0.17484999,0,0,0
8.869903,-7.9800215,1.7248014,0.046984375,0,0,0
6.52381,-4.406375,1.6216776,1.3173237,0,0,0
-4.031121,4.4433227,0.013602376,0.017916083,1,1,1
-6.1483674,5.687695,0.061600626,1.8193014,1,1,1
-2.9196725,6.247186,0.0049546957,1.9095991,1,1,1
-2.8654888,6.0018926,0.00567472,1.9103231,1,1,1
-2.783146,6.0279574,0.019497395,1.9602542,1,1,1
5.5869813,-5.8591466,1.9681108,0.06807548,0,0,0
5.487842,-5.872116,1.9640342,0.05691725,0,0,0
5.088752,-5.2099113,1.9344673,0.0038650036,0,0,0
5.210933,-5.420385,1.9757845,0.06069398,0,0,0
5.2745223,-5.6165895,1.9520104,0.04323131,0,0,0
-2.7808383,6.009416,0.0011866689,1.9458266,1,1,1
-4.326989,3.8934176,0.00081288815,0.29832488,1,1,1
4.6945534,-4.5387516,1.818995,0.004298091,0,0,0
5.2870564,-4.0961103,1.9663835,0.48027217,0,0,0
5.726726,-4.3986955,1.9681518,1.0672756,0,0,0
-2.9547954,6.0335455,0.005401194,1.9390965,1,1,1
-4.5933485,3.9954848,0.0025156736,0.28452325,1,1,1
-3.0339565,6.0666656,0.01420933,1.8378353,1,1,1
5.5083933,-5.4090304,1.9564451,0.05517453,0,0,0
5.7297153,-5.1832843,1.9651018,0.027228117,0,0,0
6.9048386,-2.8117425,1.9730649,1.9772563,0,1,0
-3.8523052,4.0970435,0.00984472,0.5465475,1,1,1
-2.5798712,5.7800117,0.0027298927,1.9805608,1,1,1
6.751937,-3.170139,1.9713279,1.8659452,0,0,0
4.53225,-4.151893,1.833467,0.018064797,0,0,0
5.0019155,-5.757708,1.9615024,0.017502189,0,0,0
-3.2626202,4.7426195,0.12087649,1.4066617,1,1,1
-3.5401068,5.6440816,0.0061402917,1.8141595,1,1,1
5.103827,-4.7901235,1.8715835,0.06043732,0,0,0
5.0229163,-5.374176,1.9688624,0.008352637,0,0,0
5.121143,-5.0862927,1.9609196,0.02641064,0,0,0
5.40436,-5.2731624,1.9453403,0.038392663,0,0,0
4.735403,-4.228776,1.7854149,0.004029393,0,0,0
5.365695,-2.0505009,1.8232805,1.410327,0,0,0
4.9595823,-1.9054654,1.7372388,1.2289788,0,0,0
6.493282,-2.4154944,1.928665,1.9485462,0,1,0
6.369129,-3.374549,1.967468,1.8120779,0,0,0
-2.463154,5.5241494,0.006403148,1.8096738,1,1,1
4.921892,-4.553342,1.830405,0.0011140108,0,0,0
-2.9155092,6.1988497,0.002599597,1.8789647,1,1,1
-3.9844105,2.5088403,0.012374699,0.015398443,1,1,1
-4.265316,2.93503,0.0031237602,0.0014468431,1,0,1
-3.234327,5.54704,0.00766021,1.8590856,1,1,1
-3.3958745,5.4685907,0.001098454,1.8003469,1,1,1
-2.8581245,6.1142454,0.0030352473,1.9702964,1,1,1
-3.8838289,2.619013,0.0072875023,0.0070277452,1,0,1
-2.8133972,4.9962225,0.010909021,1.9004357,1,1,1
-3.804453,3.4730468,0.10988921,0.58764005,1,1,1
5.8402524,-2.1346297,1.8127546,1.6925123,0,0,0
-2.7938788,5.759702,0.012836456,1.9551733,1,1,1
-3.0172076,6.116037,0.007454157,1.8467088,1,1,1
-3.1281817,5.709083,0.011051357,1.8840227,1,1,1
6.042516,-4.47609,1.9565701,1.2620028,0,0,0
5.55631,-5.802474,1.9829524,0.01579982,0,0,0
5.19606,-5.2836657,1.8855081,0.07729548,0,0,0
4.2970076,-5.163201,1.6433346,0.02531004,0,0,0
4.325375,-5.1515718,1.9033376,0.058055162,0,0,0
-4.2979383,5.0152726,0.028907478,0.33197606,1,1,1
-4.5122666,4.6932855,0.0025072694,0.42210382,1,1,1
7.589825,-6.4886427,1.69205,0.3940993,0,0,0
7.4238,-6.5524898,1.6969454,0.4818259,0,0,0
-3.459086,5.2621684,0.002106905,1.6360343,1,1,1
-3.0245185,6.5122776,0.0010614395,1.9019718,1,1,1
-3.346777,6.0136127,0.00097221136,1.9279768,1,1,1
-2.8467898,6.058031,0.0022060275,1.9763033,1,1,1
4.649176,-4.9652543,1.9379323,0.0030955076,0,0,0
-3.389389,6.139771,0.0006958842,1.9646496,1,1,1
-3.3278587,6.145657,0.0008406639,1.9720187,1,1,1
-3.8958519,5.5795097,0.0024219155,1.64309,1,1,1
-4.5150375,3.4196355,0.011772037,0.013441086,1,1,1
6.3418784,-3.477074,1.9713829,1.6830126,0,0,0
-5.823589,4.991227,0.0057302713,1.1954267,1,1,1
6.8402157,-2.8284318,1.9697137,1.8473258,0,0,0
6.0510097,-4.7826557,1.9690003,0.6633165,0,0,0
6.2966886,-3.2273734,1.8961668,1.3334882,0,0,0
5.6123643,-5.335605,1.9136534,0.019021094,0,0,0
6.355441,-2.5147521,1.8981786,1.5468929,0,0,0
6.860636,-2.630147,1.9450696,1.8636084,0,0,0
6.569479,-1.8110218,1.8862561,1.9648286,0,1,0
6.80046,-2.5953703,1.9526829,1.8896731,0,0,0
6.9744873,-2.4879682,1.9530511,1.9822564,0,1,0
6.9292192,-2.3720777,1.9455638,1.9728366,0,1,0
-4.254534,2.9231873,0.058779657,0.08607292,1,1,1
-3.4899213,6.158057,0.010928988,1.3614395,1,1,1
-5.0994196,4.369265,0.009186029,1.228536,1,1,1
-5.0863886,3.9080608,0.0060268044,0.052123904,1,1,1
-4.589447,2.6912978,0.05433595,0.26736146,1,1,1
3.9597373,-4.53253,1.6459503,0.07801199,0,0,0
6.6611586,-7.3772736,1.8986897,0.047192037,0,0,0
-2.9422777,5.602909,0.002286315,1.8918016,1,1,1
7.3890977,-3.3235748,1.3149619,1.6729734,0,1,0
6.277758,-5.862579,1.9112011,0.3889264,0,0,0
6.9143186,-3.0330052,1.8638486,1.8407488,0,0,0
5.6250744,-5.171572,1.3827708,0.10007179,0,0,0
-4.599954,3.1826015,0.01282084,0.029870152,1,1,1
-4.26492,3.777983,0.009568274,0.05408925,1,1,1
-3.2411008,6.353719,0.0050694942,1.8205359,1,1,1
-4.3286333,3.307682,0.012470186,0.0023997426,1,0,1
-3.3609052,6.2219963,0.003554821,1.92381,1,1,1
-4.559534,3.3926566,0.012022257,0.0077117085,1,0,1
-2.9304106,5.834583,0.02044934,1.9138322,1,1,1
-3.0569692,6.342357,0.0022448301,1.4686415,1,1,1
6.0893226,-6.973719,1.9356439,0.0055570602,0,0,0
4.056472,-5.667524,1.0743538,0.08828145,0,0,0
5.109462,-5.7967544,1.0972717,0.007549107,0,0,0
7.4498243,-5.0724792,1.8523444,0.7665847,0,0,0
6.3061795,-5.995592,1.5128527,0.71920776,0,0,0
7.436422,-4.9837213,1.9255339,1.8638808,0,0,0
6.1089015,-6.857511,1.9236952,0.0054261684,0,0,0
5.7761617,-6.4568453,1.1194034,0.009711921,0,0,0
5.319184,-5.9525075,1.0319182,0.025825083,0,0,0
4.2223406,-5.0050235,1.7967935,0.12793022,0,0,0
6.183177,-6.245163,1.9049342,0.032413483,0,0,0
6.2860103,-6.375191,1.8849031,0.051018536,0,0,0
8.999398,-5.2711024,1.9502325,1.6675956,0,0,0
6.2088184,-6.547968,1.9314579,0.049821675,0,0,0
5.1951823,-5.6649356,1.0013558,1.042052,0,1,0
7.47151,-6.529505,1.9101332,1.0333434,0,0,0
-2.7337422,3.8700287,0.06324422,1.6850688,1,1,1
-5.11651,4.6448784,0.05561155,0.9900651,1,1,1
-3.0770907,3.3775535,0.044763923,0.9847885,1,1,1
-4.304492,3.3633378,0.0024203658,0.13837266,1,1,1
-2.9223843,5.9479785,0.0021591783,1.8543761,1,1,1
-2.6419542,5.7924514,0.003924787,1.9279315,1,1,1
-3.6488454,3.9048097,0.0022218227,0.94472325,1,1,1
-3.271081,4.533117,0.015685916,1.363185,1,1,1
-3.2517898,5.575544,0.022301495,1.6602837,1,1,1
-2.9507394,6.3420467,0.002856195,1.9608305,1,1,1
-3.1066926,6.0283184,0.0014206171,1.9313757,1,1,1
-4.328879,4.0374637,0.003962636,0.19235563,1,1,1
6.0687776,-4.512841,1.9140943,0.5920415,0,0,0
6.4252353,-2.4441943,1.9133554,1.5472631,0,0,0
5.5514317,-4.422488,1.9415786,0.28643298,0,0,0
-4.254481,3.9479523,0.006893158,0.42163652,1,1,1
-3.3025992,5.5092454,0.0013746023,1.3649905,1,1,1
-2.8658786,6.025518,0.0028697252,1.9772507,1,1,1
5.5330195,-5.115065,1.9747515,0.05789405,0,0,0
-2.9765425,5.989287,0.009201705,1.8747659,1,1,1
5.902157,-4.71239,1.9515638,0.1752609,0,0,0
-2.957416,6.078972,0.0005879998,1.9627385,1,1,1
-2.8654308,5.6847577,0.00116992,1.8757119,1,1,1
11.060186,-10.244447,1.9572518,0.7679001,0,0,0
9.099711,-9.352403,1.9592736,1.9566077,0,0,0
8.898581,-9.346933,1.9427996,1.9363978,0,0,0
-6.5733347,7.0823455,0.005392194,0.44845587,1,1,1
-6.520938,7.279593,0.0032576323,0.6737364,1,1,1
-7.1051846,7.6206174,0.011545122,1.1183484,1,1,1
-7.619152,7.9269447,0.0019253492,1.9396548,1,1,1
-5.325114,6.2211785,0.0037993789,0.293135,1,1,1
-6.920398,7.5782657,0.0022704005,1.8236389,1,1,1
-7.9997497,7.740154,0.00386554,1.5901144,1,1,1
-7.855088,7.5507684,0.007925689,1.4636807,1,1,1
-7.8509145,7.509443,0.011289418,1.5001535,1,1,1
10.084153,-9.4077425,1.9684765,1.8131325,0,0,0
8.722592,-6.7653356,1.5869272,0.4431514,0,0,0
7.4881415,-5.673302,1.458944,0.17282456,0,0,0
7.7298474,-6.0145283,1.4786956,0.14822358,0,0,0
9.36702,-9.6100235,1.9449298,1.3373978,0,0,0
9.797996,-9.5454035,1.9410346,1.2190156,0,0,0
11.479234,-10.820269,1.95542,0.028655052,0,0,0
-6.9506226,6.3291097,0.008209646,1.8891969,1,1,1
-5.4677987,5.684604,0.0014314651,0.24208617,1,1,1
-5.278236,4.836678,0.0110788345,0.22260499,1,1,1
-6.948611,6.7349706,0.0051694512,1.781659,1,1,1
-6.713716,6.802182,0.058781445,1.8439229,1,1,1
-7.011989,6.712355,0.007352233,1.828822,1,1,1
-6.705276,6.909477,0.008627951,1.7045033,1,1,1
-6.8663917,6.8702774,0.008050382,1.758775,1,1,1
-4.5716095,5.0875487,0.033808827,0.020935833,1,0,1
-5.2185707,5.6158915,0.018581092,0.938972,1,1,1
9.029059,-7.125576,1.8759921,0.08157033,0,0,0
-7.4691296,6.9307823,0.0040607452,1.8898962,1,1,1
-7.441562,6.7866898,0.001860857,1.9111981,1,1,1
-7.4726176,6.8077235,0.0046666265,1.9183447,1,1,1
-6.398371,6.1165404,0.014086485,1.7342088,1,1,1
-5.8151646,6.3429093,0.007157624,1.3346946,1,1,1
-4.722547,4.893075,0.0022646785,0.0059143305,1,1,1
-6.94523,6.4712906,0.007379949,1.8195891,1,1,1
-6.11732,5.4342527,0.014908612,0.98813784,1,1,1
-6.319963,6.069758,0.00817889,1.7528913,1,1,1
-5.820236,6.7355,0.023992658,1.4557899,1,1,1
-7.28707,6.888979,0.0018792152,1.8842375,1,1,1
-4.6482496,5.076938,0.013388693,0.12744266,1,1,1
-7.453034,6.810371,0.0038613677,1.8990644,1,1,1
-7.244012,6.6300635,0.0035629272,1.8807439,1,1,1
-6.6871505,6.753888,0.07984877,1.9522057,1,1,1
-7.2032094,6.478358,0.0017403364,1.879842,1,1,1
-4.941361,5.0389247,0.002298534,0.55613625,1,1,1
-4.767997,4.5514045,0.0017370582,0.0057017803,1,1,1
-7.387408,6.5571876,0.0018226504,1.9151592,1,1,1
-7.370594,6.622111,0.0012937784,1.8906256,1,1,1
-5.5890703,5.053747,0.002603948,0.6069424,1,1,1
-7.5020003,6.5603747,0.0035368204,1.9416581,1,1,1
-6.1483674,5.6792626,0.015725195,1.766365,1,1,1
-5.132427,4.927281,0.0012460947,0.33623827,1,1,1
9.249553,-7.089692,1.8903432,0.0062913895,0,0,0
5.4342117,-3.310632,1.7250165,1.7391672,0,1,0
-6.9593234,6.5746803,0.0041000843,1.7755092,1,1,1
5.855475,-3.9432387,1.9634888,1.2295537,0,0,0
5.1099524,-5.503038,1.9790092,0.03934753,0,0,0
5.8254404,-2.7863686,1.923227,1.8917944,0,0,0
5.4478307,-5.374573,1.9476078,0.021636188,0,0,0
5.4578724,-5.5500135,1.9750996,0.013257027,0,0,0
5.038016,-4.9456844,1.9570713,0.11240846,0,0,0
-4.3782535,3.1263099,0.010234475,0.078348696,1,1,1
-3.247445,5.7815566,0.013287663,1.679434,1,1,1
-4.396031,2.943114,0.0010607839,0.008211136,1,1,1
-2.8256814,5.9575977,0.0023189187,1.9314812,1,1,1
-4.2674623,2.8674376,0.012041986,0.013582885,1,1,1
-4.1283565,3.1418505,0.0018080473,0.12060273,1,1,1
-2.7884,5.9629674,0.010805547,1.9434195,1,1,1
5.46222,-5.3524117,1.9807651,0.088985085,0,0,0
-4.369719,3.033264,0.009731531,0.0070073605,1,0,1
-2.8697808,6.1434736,0.0020233989,1.9530711,1,1,1
-2.8561563,5.922939,0.0032957792,1.9799114,1,1,1
-2.888132,6.289489,0.004070401,1.9225775,1,1,1
5.653425,-3.5273368,1.8471737,1.0550201,0,0,0
5.1999955,-5.7175856,1.8606243,0.017433345,0,0,0
5.0396514,-4.838316,1.8818891,0.0027862787,0,0,0
5.1851287,-5.256251,1.9380084,0.009233773,0,0,0
5.3921785,-5.330907,1.9442474,0.0041237473,0,0,0
-2.9554582,6.150135,0.0015475154,1.8953133,1,1,1
-3.3130622,5.099547,0.0015640855,1.610626,1,1,1
-2.8584247,6.2000856,0.0030522346,1.9666665,1,1,1
5.3426647,-5.434285,1.9534738,0.008391559,0,0,0
5.509163,-4.2342963,1.908044,0.29445863,0,0,0
5.0667653,-5.064107,1.9264743,0.017158628,0,0,0
6.463719,-2.3075686,1.9347866,1.8182406,0,0,0
-3.652771,4.9835534,0.013660789,0.030051172,1,1,1
-5.4719343,6.735167,0.021873176,1.7797902,1,1,1
-3.5613542,3.8055792,0.0005238652,0.7834934,1,1,1
-3.3993714,3.9830968,0.0009379387,0.87761796,1,1,1
-4.272464,3.0242114,0.00148803,0.0011821985,1,0,1
-2.443979,5.835383,0.0049621463,1.9580607,1,1,1
-4.273183,2.8534367,0.0028669238,0.0040482283,1,1,1
-2.8809447,6.1743116,0.0042566657,1.9529188,1,1,1
-2.74052,6.077488,0.0012975931,1.9753208,1,1,1
-2.8720777,6.080128,0.0011609197,1.9497411,1,1,1
-2.5715528,6.188177,0.047747076,1.9665973,1,1,1
-2.7915323,6.2948217,0.0011712909,1.956073,1,1,1
4.7812133,-3.269927,1.8958898,1.1029198,0,0,0
-4.4225535,3.2304022,0.0015010834,0.0021067858,1,1,1
-3.8538995,2.5313644,0.011834741,0.0034880638,1,0,1
-4.3665175,3.0523698,0.002993226,0.0019515157,1,0,1
6.979712,-2.9056642,1.9772195,1.9690697,0,0,0
4.1905518,-5.040595,1.7180135,0.003182292,0,0,0
-2.9581935,5.837434,0.013047636,1.8054569,1,1,1
5.2996774,-5.3849254,1.9675295,0.045734048,0,0,0
5.576656,-5.3486276,1.9684961,0.13466287,0,0,0
5.2464495,-5.4772315,1.9840403,0.055525362,0,0,0
5.3837476,-3.8887095,1.9085984,0.36840856,0,0,0
5.672905,-5.4901223,1.9378031,0.0013391376,0,0,0
5.541103,-5.179278,1.9071238,0.00031912327,0,0,0
5.614584,-5.8185773,1.9852808,0.021214604,0,0,0
5.438775,-5.429774,1.9393353,0.053895116,0,0,0
5.515685,-5.5347342,1.9414828,0.03458053,0,0,0
5.758553,-4.812075,1.9355032,0.08904773,0,0,0
5.2423058,-5.013042,1.9487681,0.07752627,0,0,0
6.8818145,-2.5663612,1.9741756,1.9706211,0,0,0
5.3919816,-2.8916893,1.6494167,1.7756926,0,1,0
-2.807035,5.7532177,0.003774166,1.9097722,1,1,1
-3.0211992,6.093758,0.00071018934,1.951063,1,1,1
-2.773325,5.8619156,0.0025510192,1.9817014,1,1,1
-2.8301125,5.8544974,0.0022230148,1.9532404,1,1,1
6.8015056,-2.378487,1.9679995,1.9404099,0,0,0
5.4487286,-5.4659543,1.9599912,0.0521338,0,0,0
5.7185173,-5.592359,1.9735167,0.012300372,0,0,0
-2.6797009,5.865023,0.009636939,1.9287591,1,1,1
-2.7699938,6.0488486,0.004509568,1.9165287,1,1,1
-2.7873578,5.9552646,0.0011208057,1.9215326,1,1,1
-2.725168,5.948057,0.0023531318,1.9884235,1,1,1
-2.9108536,6.069637,0.0006458163,1.9828674,1,1,1
-4.184219,2.7603076,0.004139662,0.009410441,1,1,1
-3.2940602,2.8230355,0.016228974,0.43132222,1,1,1
-2.9209695,6.186571,0.00044560432,1.9861741,1,1,1
6.811609,-2.094996,1.8969545,1.9282751,0,1,0
5.531751,-5.376769,1.9073591,0.0014872551,0,0,0
-2.6790159,6.0138125,0.012615621,1.9794526,1,1,1
-2.9909933,6.1131873,0.000449121,1.9778917,1,1,1
5.913942,-3.992711,1.9557136,0.6088964,0,0,0
5.794717,-5.913007,1.9795525,0.012406826,0,0,0
-0.66250575,3.5183392,0.14689851,1.9352795,1,1,1
-2.9594193,6.0431323,0.0017861724,1.69801,1,1,1
-4.28779,2.9823992,0.0023462176,0.0061528087,1,1,1
4.8766203,-4.923739,1.8681626,0.008943498,0,0,0
5.351903,-5.5155053,1.9714799,0.03782761,0,0,0
4.961413,-1.3395258,1.6569021,1.0719774,0,0,0
5.502297,-5.4966435,1.9684886,0.015181422,0,0,0
-2.935548,6.167706,0.0010710359,1.970648,1,1,1
-2.8650823,6.182573,0.00082981586,1.9813672,1,1,1
-2.8789787,6.1809683,0.0012332201,1.9461405,1,1,1
3.8246233,-3.3870482,0.999863,0.70749855,0,0,0
5.477208,-5.562115,1.966999,0.016034305,0,0,0
6.447483,-3.4604034,1.962332,1.8159974,0,0,0
-3.3033407,5.574423,0.0115125775,1.8182474,1,1,1
-3.2228854,5.7960835,0.0005816817,1.9104064,1,1,1
-3.806152,3.9565005,0.0020419955,1.1146814,1,1,1
-2.6033106,5.796077,0.0043987036,1.9637041,1,1,1
-3.2321978,5.8288474,0.0150055885,1.8968468,1,1,1
5.056899,-5.2564917,1.9102023,0.0044036508,0,0,0
-5.2897468,4.8961306,0.009948313,0.1326195,1,1,1
-4.8571496,5.0112553,0.005417824,0.017466009,1,1,1
-4.201967,4.3614244,0.0066205263,0.23246461,1,1,1
7.159535,-5.257099,1.862839,1.8166502,0,0,0
-2.8014336,6.271242,0.0012558103,1.8198727,1,1,1
-3.1802552,5.9998217,0.01021421,1.9567597,1,1,1
-3.6558387,5.310981,0.002136469,1.4813528,1,1,1
-3.76645,4.750865,0.0017625093,1.3256172,1,1,1
-3.4578605,5.4111595,0.006707251,1.5558707,1,1,1
-3.0096114,6.0912,0.00032657385,1.9443659,1,1,1
-2.8604228,5.933512,0.00041890144,1.9786344,1,1,1
-2.7846432,5.7935557,0.008009851,1.9326525,1,1,1
-2.898634,6.2684617,0.0066586733,1.980842,1,1,1
-3.317275,5.363458,0.004838884,1.5656663,1,1,1
-3.1527333,6.1697397,0.0010194778,1.9147339,1,1,1
-2.7761712,6.072355,0.0087349415,1.9825674,1,1,1
-2.9231458,6.1371446,0.0020022988,1.9796926,1,1,1
6.100351,-4.51191,1.8838973,0.6748129,0,0,0
5.2444263,-4.6573143,1.8800439,0.08084506,0,0,0
