[0.5920013189315796, 0.4079987108707428]	0	1
[0.6480068564414978, 0.3519931435585022]	0	1
[0.11143667250871658, 0.8885632753372192]	1	0
[0.14853695034980774, 0.8514630198478699]	1	0
[0.14314931631088257, 0.8568507432937622]	1	0
[0.13549380004405975, 0.864506185054779]	1	0
[0.5335638523101807, 0.46643614768981934]	0	1
[0.5725147128105164, 0.42748525738716125]	0	1
[0.5982994437217712, 0.40170058608055115]	0	1
[0.5823089480400085, 0.41769102215766907]	0	1
[0.2294001430273056, 0.7705998420715332]	1	1
[0.896416962146759, 0.10358302295207977]	0	1
[0.7870000004768372, 0.21299999952316284]	0	1
[0.1201392188668251, 0.8798606991767883]	1	0
[0.9981343150138855, 0.0018657393520697951]	0	0
[3.576924791559577e-05, 0.9999642372131348]	1	1
[5.67154711461626e-05, 0.9999432563781738]	1	1
[3.451087832218036e-05, 0.9999654293060303]	1	1
[1.5376908777398057e-05, 0.999984622001648]	1	1
[0.00010529614519327879, 0.9998947381973267]	1	1
[2.663627856236417e-05, 0.9999734163284302]	1	1
[3.264462429797277e-05, 0.9999673366546631]	1	1
[0.024401830509305, 0.9755982160568237]	1	1
[0.05728098377585411, 0.942719042301178]	1	1
[0.9996784925460815, 0.00032151376944966614]	0	0
[0.39913734793663025, 0.6008626222610474]	1	0
[0.5389136672019958, 0.46108636260032654]	0	1
[0.1457715779542923, 0.8542284369468689]	1	1
[7.266145530593349e-06, 0.9999927282333374]	1	1
[2.568758645793423e-05, 0.9999743700027466]	1	1
[0.13597096502780914, 0.8640289902687073]	1	1
[0.00031256157672032714, 0.9996874332427979]	1	1
[0.9926421046257019, 0.007357852533459663]	0	1
[0.9999990463256836, 9.400975500284403e-07]	0	1
[0.9999884366989136, 1.150722073361976e-05]	0	0
[0.00032373014255426824, 0.9996762275695801]	1	1
[0.002313236938789487, 0.9976867437362671]	1	1
[0.999961256980896, 3.869632928399369e-05]	0	1
[0.9999723434448242, 2.76315986411646e-05]	0	1
[0.9999996423721313, 3.8963287352089537e-07]	0	0
[0.9999687671661377, 3.128775642835535e-05]	0	1
[0.9960978031158447, 0.0039021216798573732]	0	0
[0.9999517202377319, 4.827644079341553e-05]	0	0
[0.8637661933898926, 0.13623377680778503]	0	0
[0.0003905746270902455, 0.9996094107627869]	1	1
[0.9996410608291626, 0.0003589093394111842]	0	0
[0.9998756647109985, 0.00012426445027813315]	0	0
[0.0002564940950833261, 0.9997435212135315]	1	0
[0.9998780488967896, 0.00012191216228529811]	0	0
[0.016514478251338005, 0.9834854602813721]	1	0
[0.0002230456011602655, 0.9997770190238953]	1	1
[0.00019781342416536063, 0.9998021721839905]	1	1
[0.00020718695304822177, 0.9997928738594055]	1	1
[0.9996596574783325, 0.0003403600421734154]	0	0
[0.0008514155633747578, 0.9991486072540283]	1	1
[0.0005646746722050011, 0.9994352459907532]	1	1
[0.0025876984000205994, 0.9974122643470764]	1	1
[0.0024781380780041218, 0.9975218176841736]	1	1
[0.0009000597638078034, 0.9990999698638916]	1	1
[0.00019082226208411157, 0.999809205532074]	1	1
[0.0008477321243844926, 0.9991523027420044]	1	1
[0.00043676988570950925, 0.9995632767677307]	1	1
[0.0009027283522300422, 0.9990973472595215]	1	1
[0.0035361028276383877, 0.9964639544487]	1	1
[0.0001323066680924967, 0.9998676776885986]	1	1
[0.00027527622296474874, 0.9997246861457825]	1	1
[0.00012398288527037948, 0.9998760223388672]	1	1
[0.0006237181951291859, 0.9993763566017151]	1	1
[0.0001920692011481151, 0.9998078942298889]	1	1
[0.003249750006943941, 0.9967502355575562]	1	1
[0.0002515433880034834, 0.9997484087944031]	1	1
[0.0005170954973436892, 0.9994828701019287]	1	1
[0.00016286851314362139, 0.9998371601104736]	1	1
[0.0011143198935315013, 0.9988856911659241]	1	1
[0.00016315419634338468, 0.999836802482605]	1	1
[0.0004388641391415149, 0.9995611310005188]	1	1
[0.00040638656355440617, 0.9995936751365662]	1	1
[0.0009117046138271689, 0.9990882873535156]	1	1
[0.0006040489533916116, 0.9993959665298462]	1	1
[0.24850031733512878, 0.7514997124671936]	1	0
[2.7603864509728737e-05, 0.9999723434448242]	1	1
[4.273284139344469e-05, 0.9999573230743408]	1	1
[0.00042703686631284654, 0.9995729327201843]	1	0
[0.0001571929460624233, 0.9998427629470825]	1	0
[1.3834099263476674e-05, 0.9999861717224121]	1	0
[0.986702024936676, 0.013298016972839832]	0	1
[1.8546279534348287e-05, 0.9999814033508301]	1	1
[9.256760677089915e-06, 0.999990701675415]	1	1
[1.1823672139144037e-05, 0.9999881982803345]	1	1
[7.363654276559828e-06, 0.9999926090240479]	1	1
[1.4891854334564414e-05, 0.9999850988388062]	1	1
[1.0970184121106286e-05, 0.9999890327453613]	1	1
[7.47688272895175e-06, 0.9999924898147583]	1	1
[2.2593612811760977e-05, 0.9999773502349854]	1	1
[2.7043164664064534e-05, 0.999972939491272]	1	1
[3.7431102100526914e-05, 0.999962568283081]	1	1
[6.538271554745734e-05, 0.9999345541000366]	1	1
[0.999996542930603, 3.4777408473019022e-06]	0	0
[0.9999966621398926, 3.298555384390056e-06]	0	0
[0.9999969005584717, 3.071989567615674e-06]	0	0
[0.9999998807907104, 1.0323281429691633e-07]	0	0
[0.999992847442627, 7.206260306702461e-06]	0	0
[0.9376804232597351, 0.06231961399316788]	0	0
[0.9893074631690979, 0.010692557319998741]	0	0
[2.1985420971759595e-05, 0.9999780654907227]	1	0
[0.01247638463973999, 0.98752361536026]	1	1
[8.345298738277052e-06, 0.9999916553497314]	1	1
[1.0917518920905422e-05, 0.9999890327453613]	1	1
[8.416512173425872e-06, 0.9999915361404419]	1	1
[2.4304710677824914e-05, 0.9999756813049316]	1	0
[0.9999369382858276, 6.306251452770084e-05]	0	0
[0.00011411564628360793, 0.9998859167098999]	1	0
[0.00013398198643699288, 0.9998660087585449]	1	1
[0.00024922966258600354, 0.9997507929801941]	1	1
[0.9558289051055908, 0.044171079993247986]	0	1
[0.9701208472251892, 0.02987915836274624]	0	1
[0.9685054421424866, 0.03149455040693283]	0	1
[0.9758946299552917, 0.02410530485212803]	0	1
[0.020760316401720047, 0.9792397022247314]	1	0
[0.02566886879503727, 0.9743311405181885]	1	0
[0.023477822542190552, 0.9765222072601318]	1	0
[0.9964565634727478, 0.0035434698220342398]	0	0
[0.987200140953064, 0.012799819000065327]	0	0
[0.9905903339385986, 0.009409727528691292]	0	0
[0.28633424639701843, 0.713665783405304]	1	1
[0.25141194462776184, 0.7485880851745605]	1	1
[0.9903855323791504, 0.009614454582333565]	0	1
[0.9864924550056458, 0.013507511466741562]	0	1
[0.44532904028892517, 0.5546709895133972]	1	1
[0.9686279892921448, 0.03137198090553284]	0	1
[0.02414620853960514, 0.9758538007736206]	1	0
[0.02167602814733982, 0.9783239960670471]	1	0
[0.4804363548755646, 0.519563615322113]	1	0
[0.08978405594825745, 0.9102159142494202]	1	0
[0.14572635293006897, 0.8542736172676086]	1	0
[0.026953453198075294, 0.9730465412139893]	1	0
[0.5462467074394226, 0.4537532925605774]	0	0
[0.026776574552059174, 0.9732234477996826]	1	0
[0.9994439482688904, 0.0005560788558796048]	0	0
[0.9961419701576233, 0.003858093172311783]	0	1
[0.9941971302032471, 0.005802912171930075]	0	1
[0.07409270107746124, 0.9259073138237]	1	0
[0.9899647831916809, 0.010035224258899689]	0	0
[0.038572732359170914, 0.9614273309707642]	1	0
[0.01672479882836342, 0.9832752346992493]	1	1
[0.9942200183868408, 0.005780051928013563]	0	1
[0.9985829591751099, 0.001417015795595944]	0	1
[0.9990166425704956, 0.0009833336807787418]	0	1
[0.9993730187416077, 0.0006270060548558831]	0	1
[0.9824241995811462, 0.017575830221176147]	0	1
[0.036742739379405975, 0.9632573127746582]	1	0
[0.0580543614923954, 0.9419456124305725]	1	0
[0.02977379597723484, 0.9702262282371521]	1	0
[0.02536243200302124, 0.9746375679969788]	1	0
[0.9977879524230957, 0.002212029416114092]	0	1
[0.9920088052749634, 0.007991221733391285]	0	1
[0.9959586262702942, 0.004041346721351147]	0	1
[0.9915698766708374, 0.00843009166419506]	0	1
[0.9941427111625671, 0.005857275333255529]	0	1
[0.99849534034729, 0.0015046857297420502]	0	1
[0.997730553150177, 0.002269444987177849]	0	1
[0.999997615814209, 2.4050884803727968e-06]	0	0
[0.9999966621398926, 3.3428177630412392e-06]	0	0
[0.004166200757026672, 0.9958337545394897]	1	1
[2.1012172510381788e-05, 0.9999790191650391]	1	1
[0.00017751564155332744, 0.9998225569725037]	1	1
[3.334717621328309e-05, 0.9999666213989258]	1	1
[2.014749770751223e-05, 0.9999798536300659]	1	1
[1.6681078705005348e-05, 0.9999833106994629]	1	1
[5.7330267736688256e-05, 0.9999426603317261]	1	1
[4.869424446951598e-05, 0.9999513626098633]	1	1
[0.9999995231628418, 4.5296152961782354e-07]	0	0
[0.9999788999557495, 2.1154644855414517e-05]	0	0
[0.9999971389770508, 2.8791605473088566e-06]	0	0
[3.713864498422481e-05, 0.9999628067016602]	1	1
[2.0291303371777758e-05, 0.9999797344207764]	1	1
[0.003754225792363286, 0.996245801448822]	1	1
[0.9995737671852112, 0.0004262487345840782]	0	0
[0.9741266369819641, 0.025873351842164993]	0	0
[0.9999634027481079, 3.6558598367264494e-05]	0	1
[1.9363242245162837e-05, 0.9999806880950928]	1	1
[3.63132894563023e-05, 0.999963641166687]	1	1
[0.9999924898147583, 7.464108421117999e-06]	0	0
[0.9998703002929688, 0.00012965209316462278]	0	0
[0.9999984502792358, 1.5495427305722842e-06]	0	0
[0.9999967813491821, 3.19475634569244e-06]	0	0
[0.9999922513961792, 7.730998731858563e-06]	0	0
[0.9999901056289673, 9.92504556052154e-06]	0	0
[1.1139875823573675e-05, 0.9999889135360718]	1	1
[0.07936859875917435, 0.9206313490867615]	1	1
[0.8915868401527405, 0.10841311514377594]	0	1
[0.03673170506954193, 0.9632682204246521]	1	1
[8.923532004700974e-05, 0.9999107122421265]	1	1
[1.8689119315240532e-05, 0.9999812841415405]	1	1
[0.6333007216453552, 0.3666992783546448]	0	0
[0.0006952509866096079, 0.9993047714233398]	1	0
[0.0004300033033359796, 0.9995699524879456]	1	0
[0.0005126353935338557, 0.9994872808456421]	1	0
[0.0015913568204268813, 0.9984086155891418]	1	0
[0.9994686245918274, 0.0005313422298058867]	0	0
[0.9793645739555359, 0.020635463297367096]	0	0
[0.9999363422393799, 6.365535955410451e-05]	0	0
[0.863457441329956, 0.13654254376888275]	0	0
[0.03354568034410477, 0.9664543271064758]	1	0
[0.0038181592244654894, 0.996181845664978]	1	0
[0.01388522982597351, 0.9861147403717041]	1	1
[0.6895475387573242, 0.31045249104499817]	0	1
[0.37862348556518555, 0.6213765144348145]	1	1
[0.0017490466125309467, 0.9982509016990662]	1	1
[0.9999780654907227, 2.1957217541057616e-05]	0	1
[0.8423449993133545, 0.1576550006866455]	0	1
[0.9985742568969727, 0.001425724709406495]	0	0
[0.0011244285851716995, 0.9988755583763123]	1	1
[2.0917246729368344e-05, 0.9999791383743286]	1	1
[0.9999998807907104, 7.278146796352303e-08]	0	0
[2.386408050369937e-05, 0.9999761581420898]	1	1
[0.9999802112579346, 1.9813005565083586e-05]	0	0
[1.2672653610934503e-05, 0.9999873638153076]	1	1
[0.9999722242355347, 2.7725725885829888e-05]	0	0
[0.0002843647380359471, 0.9997156262397766]	1	0
[4.1149527532979846e-05, 0.999958872795105]	1	0
[0.9999961853027344, 3.838805241684895e-06]	0	0
[0.9994680285453796, 0.0005319810006767511]	0	0
[0.9999984502792358, 1.5065446632434032e-06]	0	0
[1.0507574188522995e-05, 0.9999895095825195]	1	1
[0.0004892712458968163, 0.9995107650756836]	1	1
[0.9999127388000488, 8.726317901164293e-05]	0	0
[0.999922513961792, 7.749382348265499e-05]	0	0
[0.9999916553497314, 8.39996209833771e-06]	0	0
[0.001136387581937015, 0.9988635778427124]	1	1
[0.6875755190849304, 0.3124244809150696]	0	1
[2.6174684535362758e-05, 0.9999737739562988]	1	1
[1.8997441657120362e-05, 0.9999810457229614]	1	1
[1.0042057510872837e-05, 0.9999899864196777]	1	1
[0.020756972953677177, 0.9792430400848389]	1	1
[0.000911099836230278, 0.9990888833999634]	1	1
[0.9999666213989258, 3.332793858135119e-05]	0	1
[0.9998788833618164, 0.00012104800407541916]	0	1
[0.02723427675664425, 0.9727656841278076]	1	0
[0.9999475479125977, 5.245111242402345e-05]	0	0
[0.9999618530273438, 3.8118407246656716e-05]	0	0
[0.9999920129776001, 7.9844348874758e-06]	0	0
[0.9999948740005493, 5.083552423457149e-06]	0	0
[3.9364542317343876e-05, 0.9999606609344482]	1	0
[4.130304660066031e-05, 0.9999587535858154]	1	1
[2.4942695745266974e-05, 0.9999750852584839]	1	1
[4.2586099880281836e-05, 0.9999574422836304]	1	1
[5.399094879976474e-05, 0.9999459981918335]	1	0
[0.9731370806694031, 0.0268629752099514]	0	0
[2.7602416594163515e-05, 0.9999723434448242]	1	1
[0.9999986886978149, 1.2785991430064314e-06]	0	0
[0.9999877214431763, 1.2234630958118942e-05]	0	0
[0.13831661641597748, 0.8616833686828613]	1	1
[0.9999916553497314, 8.354774763574824e-06]	0	0
[0.00011635434202617034, 0.9998836517333984]	1	1
[0.0009719839436002076, 0.9990279674530029]	1	1
[0.00023751113621983677, 0.9997624754905701]	1	1
[0.00017811924044508487, 0.9998219609260559]	1	1
[0.06555146723985672, 0.9344485402107239]	1	0
[0.0001921653893077746, 0.9998078942298889]	1	1
[0.00016544913523830473, 0.9998345375061035]	1	1
[0.0003594010486267507, 0.9996405839920044]	1	1
[0.00016403304471168667, 0.9998359680175781]	1	1
[0.00011897990043507889, 0.9998810291290283]	1	1
[0.00011401849769754335, 0.9998859167098999]	1	1
[0.0001860974298324436, 0.999813973903656]	1	1
[0.9998989105224609, 0.00010102293890668079]	0	0
[0.9950965046882629, 0.004903504159301519]	0	1
[0.00043851620284840465, 0.9995614886283875]	1	1
[0.9358209371566772, 0.06417906284332275]	0	1
[0.9860579371452332, 0.013942002318799496]	0	0
[0.005416531581431627, 0.9945834279060364]	1	1
[0.9999980926513672, 1.9245212570240255e-06]	0	0
[7.258167897816747e-05, 0.9999274015426636]	1	0
[1.0, 5.100861955043001e-08]	0	0
[1.5536990758846514e-05, 0.9999845027923584]	1	0
[0.9999173879623413, 8.258751768153161e-05]	0	1
[0.9999353885650635, 6.457280687754974e-05]	0	1
[0.9999880790710449, 1.1936594091821462e-05]	0	1
[2.800672154990025e-05, 0.9999719858169556]	1	0
[0.9849359393119812, 0.015064035542309284]	0	0
[0.9999749660491943, 2.5015038772835396e-05]	0	0
[0.7175200581550598, 0.2824799418449402]	0	0
[3.998384272563271e-05, 0.9999600648880005]	1	0
[0.9999914169311523, 8.607767085777596e-06]	0	0
[2.798499190248549e-05, 0.9999719858169556]	1	1
[0.00011086968152085319, 0.9998891353607178]	1	1
[0.00010765843762783334, 0.9998923540115356]	1	1
[0.00033612933475524187, 0.9996638298034668]	1	1
[0.999177873134613, 0.0008221195312216878]	0	1
[0.9999281167984009, 7.19081872375682e-05]	0	0
[0.9999480247497559, 5.1935123337898403e-05]	0	0
[0.0005645867204293609, 0.9994353652000427]	1	1
[0.999915361404419, 8.457963849650696e-05]	0	0
[0.9999544620513916, 4.55132540082559e-05]	0	0
[0.0011923623969778419, 0.9988076686859131]	1	1
[0.0016041044145822525, 0.9983958601951599]	1	1
[0.8168920278549194, 0.18310800194740295]	0	1
[0.980469286441803, 0.019530652090907097]	0	1
[0.000986161408945918, 0.9990137815475464]	1	1
[0.00024824548745527864, 0.9997517466545105]	1	1
[0.999962568283081, 3.748006929527037e-05]	0	0
[0.999885082244873, 0.00011495211947476491]	0	0
[0.9999411106109619, 5.8858950069407e-05]	0	0
[0.9999312162399292, 6.876471161376685e-05]	0	0
[0.9999216794967651, 7.830194954294711e-05]	0	0
[0.9998375177383423, 0.00016241225239355117]	0	0
[0.0005724183283746243, 0.9994275569915771]	1	1
[0.0007445059018209577, 0.9992554783821106]	1	1
[0.0017462740652263165, 0.9982537627220154]	1	1
[0.9987807869911194, 0.001219268306158483]	0	0
[0.9998340606689453, 0.00016592467727605253]	0	0
[0.5734384655952454, 0.42656147480010986]	0	0
[0.00031896508880890906, 0.9996809959411621]	1	0
[0.9999154806137085, 8.455271745333448e-05]	0	0
[0.02268107794225216, 0.9773189425468445]	1	0
[0.0009984975913539529, 0.9990015625953674]	1	1
[0.1394495666027069, 0.8605504631996155]	1	1
[0.9999469518661499, 5.300628617987968e-05]	0	1
[0.9997327923774719, 0.00026715989224612713]	0	0
[0.9999581575393677, 4.179104507784359e-05]	0	0
[0.9999305009841919, 6.948014925001189e-05]	0	0
[0.9999666213989258, 3.332199776195921e-05]	0	0
[0.9999575614929199, 4.2434239730937406e-05]	0	0
[0.9998483657836914, 0.00015155480650719255]	0	0
[0.9999406337738037, 5.938162576057948e-05]	0	0
[0.9941007494926453, 0.005899177864193916]	0	0
[0.9998829364776611, 0.0001170056639239192]	0	0
[0.9998542070388794, 0.0001457406469853595]	0	0
[0.999921441078186, 7.857197488192469e-05]	0	0
[0.9997729659080505, 0.00022700373665429652]	0	0
[0.9999507665634155, 4.924631502944976e-05]	0	0
[0.999566376209259, 0.00043357565300539136]	0	0
[0.9999562501907349, 4.3771506170742214e-05]	0	0
[0.9999626874923706, 3.727834700839594e-05]	0	0
[0.9999595880508423, 4.0468064980814233e-05]	0	0
[0.9999393224716187, 6.071777897886932e-05]	0	0
[0.01701974682509899, 0.9829802513122559]	1	1
[0.00043446978088468313, 0.9995655417442322]	1	1
[0.00036806624848395586, 0.9996318817138672]	1	1
[0.9999635219573975, 3.642291994765401e-05]	0	0
[0.9999642372131348, 3.570456465240568e-05]	0	0
[0.0005511553026735783, 0.999448835849762]	1	1
[0.003003140678629279, 0.9969968795776367]	1	1
[0.002033351454883814, 0.9979666471481323]	1	1
[0.9975036978721619, 0.002496276516467333]	0	1
[0.9993640780448914, 0.0006359153194352984]	0	1
[0.9998643398284912, 0.00013565718836616725]	0	0
[0.9999586343765259, 4.1320301534142345e-05]	0	0
[0.9999276399612427, 7.235955854412168e-05]	0	0
[0.999940037727356, 5.993517333990894e-05]	0	0
[0.9999446868896484, 5.5343814892694354e-05]	0	0
[0.9986672401428223, 0.0013327947817742825]	0	0
[0.9999490976333618, 5.0924492825288326e-05]	0	0
[0.9999641180038452, 3.5839930205838755e-05]	0	0
[0.001019153743982315, 0.9989808201789856]	1	1
[0.0010745105100795627, 0.998925507068634]	1	1
[0.0006112610572017729, 0.9993886947631836]	1	1
[0.001251382869668305, 0.9987485408782959]	1	1
[0.0016257206443697214, 0.9983742237091064]	1	1
[0.0020605516619980335, 0.99793940782547]	1	1
[0.00039333064341917634, 0.9996066689491272]	1	1
[0.001778372679837048, 0.9982215762138367]	1	1
[0.006068199407309294, 0.993931770324707]	1	1
[0.9995064735412598, 0.0004935393226332963]	0	1
[0.0012434129603207111, 0.9987566471099854]	1	1
[0.9952333569526672, 0.004766618832945824]	0	1
[0.9995686411857605, 0.00043131705024279654]	0	1
[0.998806357383728, 0.0011936515802517533]	0	1
[0.9934688806533813, 0.006531042046844959]	0	1
[0.9998306035995483, 0.00016935437452048063]	0	1
[0.9997913241386414, 0.00020869036961812526]	0	1
