undermine_score,support_score,cp_distance,cop_distance,predict_label,distance_label,gold
-3.5925138,3.2917943,0.0372442,1.9237716,1,1,1
-1.3351222,1.4725544,0.5233779,1.6076853,1,1,1
-4.0477686,3.7955813,0.008323669,1.9388881,1,1,1
-3.8899305,3.354719,0.021846712,1.93669,1,1,1
1.0134226,-1.3315938,1.2601839,0.08837789,0,0,1
5.7797503,-6.1732893,1.8892227,0.00679636,0,0,0
-4.771203,4.2628183,0.31697714,1.8565402,1,1,1
-4.278987,3.900613,0.00014728308,1.9523319,1,1,1
-3.624138,3.685084,0.0010692477,1.8658903,1,1,1
6.285373,-7.1441474,1.9616625,0.00027251244,0,0,1
-4.8474865,4.120703,0.0004939437,1.928477,1,1,1
5.6335387,-6.081896,1.8251704,0.034897566,0,0,0
5.6937323,-6.9275517,1.9508898,0.016755044,0,0,0
-4.846493,3.7942262,0.03143412,1.9357158,1,1,0
-5.0508027,3.6846106,0.00038695335,1.5114257,1,1,1
-4.2890596,3.9034877,0.00029480457,1.9451027,1,1,1
-4.0356894,3.825265,0.0002450347,1.9176295,1,1,1
-3.3354583,3.8201442,0.00048810244,1.5686401,1,1,1
6.1219444,-6.826477,1.9326203,0.0012120605,0,0,0
-4.396797,3.4121907,0.04711765,1.9658757,1,1,1
-4.082212,3.870135,0.053373456,0.5798462,1,1,1
-3.2077017,2.1124969,0.20061588,1.951535,1,1,1
-1.5571746,2.1304262,0.66704726,0.8000442,1,1,1
3.5143535,-2.2229714,1.49718,0.6094544,0,0,1
-0.19586208,0.80018187,0.6093533,1.5283085,1,1,0
3.450396,-2.7691228,1.4502854,0.34424722,0,0,1
3.3165593,-2.302561,1.4438418,0.47786838,0,0,1
-1.9226499,1.8031338,0.20741385,0.2888468,1,1,0
3.229462,-2.0504692,1.4733016,0.65938175,0,0,1
0.70592856,-0.71373564,0.9222957,0.8780346,0,0,1
0.27810785,-0.3052856,0.732142,0.60590947,0,0,1
-1.729431,0.81545115,0.50941813,0.42068666,1,0,1
-1.5004287,1.449046,0.7110619,1.1959395,1,1,1
-2.5396483,3.197703,0.41442412,1.6795719,1,1,1
3.7234116,-1.3792237,1.3594806,1.566107,0,1,1
-0.98242253,1.5454978,0.65120053,0.7544918,1,1,1
0.63895375,0.25985155,0.7055869,0.6082785,0,0,1
5.4363694,-6.7638745,1.9188199,0.0032553673,0,0,0
5.232816,-6.2667403,1.8604319,0.49608648,0,0,0
5.8685164,-6.559825,1.957299,0.014120281,0,0,0
5.433956,-5.1112046,1.3629286,0.002928257,0,0,0
-3.931451,3.3715405,0.0032553673,0.0022926927,1,0,1
-3.9593048,3.7397966,0.0054033995,1.9162898,1,1,1
-3.766944,4.1148148,0.006539285,1.6921244,1,1,1
-4.7132473,3.449714,0.046392202,1.9317055,1,1,1
-4.5735197,3.5943022,0.006452441,1.9280895,1,1,1
-4.6174407,3.5421743,0.0259673,1.9419231,1,1,1
-5.428131,3.2260318,0.010816574,1.343269,1,1,1
-4.6647096,3.6398802,0.0073143244,1.9418342,1,1,1
-4.2891107,3.5087018,0.0035589337,1.9410845,1,1,1
5.154455,-6.4371696,1.9504185,1.9378266,0,0,0
5.3649507,-6.5372496,1.9520317,1.944412,0,0,0
-4.069178,2.8234675,0.14977998,0.002638638,1,0,1
-4.465845,3.5557506,0.0047919154,0.004228711,1,0,1
-4.381062,2.965943,0.16429245,1.9513729,1,1,1
-4.508367,3.8056216,0.0124017,1.9379171,1,1,1
-5.158319,4.007274,0.0015485287,1.8643243,1,1,1
5.571548,-6.2599783,1.9290816,0.0010972023,0,0,0
4.5722995,-3.916434,1.3466958,0.6820072,0,0,0
5.616783,-3.60921,1.0912744,1.1411691,0,1,0
-4.117758,3.3304129,0.041852355,0.016968608,1,0,0
5.2500124,-6.0841336,1.9601399,0.13899672,0,0,0
2.3640594,-3.976027,1.7588544,0.3711064,0,0,0
-4.611216,3.9402943,0.06989384,1.8260874,1,1,1
-4.5980315,3.8906848,0.003444314,1.9602753,1,1,1
-4.6727285,3.9701269,0.005542636,1.892779,1,1,1
-5.1498537,4.1152186,0.0013870001,1.7357609,1,1,1
-4.836042,4.0666747,0.0022246838,1.8909062,1,1,1
2.173246,-4.1110926,1.7593892,1.3169471,0,0,1
6.069717,-5.554164,1.9656749,1.4152844,0,0,0
6.447312,-5.609534,1.859005,0.18746787,0,0,0
3.8007507,-2.5945356,1.5449951,1.2329415,0,0,0
-4.589803,3.5992985,0.06223613,1.9569283,1,1,1
0.83022493,-2.1317914,1.4600458,1.89275,0,1,1
-0.87621176,-0.016702479,1.0126725,1.4914801,1,1,1
4.9346666,-6.040819,1.9459474,1.9268568,0,0,1
-4.126498,3.9252295,0.0024923682,1.8106577,1,1,1
-4.7249327,4.0414257,0.026749194,1.9107637,1,1,1
5.612184,-5.751317,1.8976185,0.07193494,0,0,0
5.3937473,-5.3547053,1.8978288,1.272455,0,0,0
-3.98142,3.7346513,0.0021986365,1.938635,1,1,0
-4.542452,3.8946543,0.0022467375,1.9621938,1,1,1
-5.229231,3.84866,0.0030335784,1.820983,1,1,1
-4.7821245,3.9945357,0.00074875355,1.9429808,1,1,1
-3.4980347,3.8297114,0.0016751885,1.6596295,1,1,1
-3.4386868,3.551548,0.0030982494,1.7854456,1,1,1
-3.924828,3.6956563,0.0035361648,1.9433196,1,1,1
-4.0297313,4.222711,0.00094658136,1.6342549,1,1,1
-4.413189,3.7149782,0.005630672,1.9284761,1,1,1
-0.776199,-1.311948,1.1195709,1.783523,0,1,1
-4.562143,4.010188,0.0023386478,1.9023786,1,1,1
-0.4732408,-1.4839585,1.2112358,1.9380519,0,1,1
-4.0386086,3.8359036,0.001985252,1.8913953,1,1,1
-3.2775083,3.7077348,0.0015105605,1.5872848,1,1,1
-2.7757924,4.089408,0.009009123,1.1403027,1,1,1
-4.16391,3.9104164,0.0010367036,1.9403546,1,1,1
-4.0538435,3.7991087,0.001634419,1.9511564,1,1,1
-3.0985708,4.130496,0.0015553832,1.1855527,1,1,1
-4.7634854,4.02126,0.0007867217,1.9233427,1,1,1
5.7741194,-6.7654877,1.9489307,0.0014014244,0,0,0
5.4862847,-5.6502476,1.9516581,0.4678507,0,0,0
-4.1493325,3.4879315,0.02490455,0.019364,1,0,0
-3.6685317,3.6780837,0.0006071329,1.8442066,1,1,1
-4.335747,4.31783,0.0005776286,1.7972264,1,1,1
5.488757,-6.6558857,1.953562,0.035398662,0,0,0
5.5889335,-5.557656,1.6428802,1.535518,0,0,0
2.2370014,-2.9119177,1.5696244,1.9240077,0,1,0
0.026206618,-1.6521115,1.1542428,1.9188695,0,1,0
4.987405,-6.1115103,1.9279711,1.7801105,0,0,0
-4.8238683,3.718901,0.032142162,1.9059787,1,1,1
-4.03244,4.0967245,0.0020132065,1.7432013,1,1,1
-3.9625196,3.6943452,0.006680131,1.9117146,1,1,1
-3.8699574,4.5003605,0.0008581877,1.0709603,1,1,1
-4.141973,4.154056,0.0029848218,1.8350494,1,1,1
-4.417527,3.7523959,0.0040459633,0.056396186,1,1,1
-4.251468,3.6417124,0.00088888407,1.9543855,1,1,1
-4.777039,3.9813857,0.0007086992,1.9389188,1,1,1
5.7344522,-6.5684896,1.9626546,1.9473753,0,0,0
5.7424774,-5.879329,1.7836084,0.004663706,0,0,0
5.8406153,-6.9087296,1.9555144,0.0011532307,0,0,0
5.956322,-6.6827545,1.9230971,0.00099051,0,0,0
-4.7162004,3.9130898,0.0055623055,1.9363518,1,1,1
-4.0121546,3.7152925,0.00078481436,1.921039,1,1,1
-4.5652313,3.7221653,0.006848514,0.54705155,1,1,0
-3.9642472,3.9575918,0.02076447,0.15958947,1,1,1
-3.1523905,3.2687805,0.007180929,0.007850826,1,1,1
7.0557194,-6.1804347,1.9258238,0.025971293,0,0,0
7.5269184,-6.6335607,1.9288702,0.0060465336,0,0,0
7.001258,-5.8591294,1.9286501,0.10336989,0,0,0
7.1666336,-6.3840575,1.934514,0.05122459,0,0,0
-4.057006,4.143263,0.037650704,0.46867752,1,1,1
-3.2157376,3.5093317,0.0042824745,0.04316008,1,1,1
-3.6737072,3.4679818,0.009024143,0.05712807,1,1,1
-4.334871,4.2498918,0.01605469,0.26236963,1,1,1
-4.323525,4.2069626,0.0064331293,0.14528573,1,1,1
-6.7230463,6.523939,0.009351611,1.9261327,1,1,1
-2.8625672,3.3126895,0.031447887,0.012713909,1,0,1
7.185991,-6.10544,1.9253142,0.10707259,0,0,0
5.7748947,-3.918479,1.2127868,0.1519658,0,0,0
-4.6895857,3.6273623,0.0282498,1.9045475,1,1,1
-3.960739,3.3690493,0.0026681423,0.000711143,1,0,1
-4.2899966,3.7000446,0.001691103,1.9404664,1,1,1
-3.4640648,3.6109793,0.0023809075,1.841532,1,1,1
-3.1169562,2.3410153,0.1308614,1.9359317,1,1,1
-3.7177825,3.9721694,0.0035364628,1.4223386,1,1,1
3.15456,-4.5265,1.8434434,1.94176,0,1,1
4.02959,-4.85663,1.8998234,1.5039856,0,0,1
-0.35671198,-0.8365437,0.8237034,1.907369,0,1,1
6.519233,-3.8993876,1.3641522,1.2477534,0,0,0
-1.4020063,0.9436034,0.8656565,1.7815919,1,1,0
3.0657878,-3.057462,0.9287981,1.6103642,0,1,1
3.7750561,-4.079684,1.7788236,1.4875656,0,0,1
-3.1076114,2.0518618,0.33988625,1.8719103,1,1,1
-4.087642,4.1020813,0.00046128035,1.8070388,1,1,1
-4.240797,3.8529375,0.0012231469,1.8380632,1,1,1
-2.9723625,2.1569679,0.14375252,0.49361748,1,1,1
-3.6489038,3.1856027,0.009799778,1.6286516,1,1,1
5.8843174,-6.579935,1.9370451,0.0044282675,0,0,1
-0.6964208,-0.66811556,0.60763943,0.07213193,1,0,0
-2.8755937,1.9838297,0.12906063,1.9407282,1,1,1
-1.3607607,0.5500299,0.36991638,1.8810191,1,1,1
5.6960073,-6.545994,1.9510789,0.0050212145,0,0,1
3.4472406,-4.3273144,1.7558484,1.5369889,0,0,1
4.6158113,-4.6522884,1.8834955,1.2892821,0,0,0
4.828249,-5.7426963,1.9299898,1.9212354,0,0,1
5.3134604,-6.548955,1.954148,0.14951974,0,0,0
5.617825,-6.4720483,1.9352224,0.30474538,0,0,0
5.5128927,-6.805957,1.9465506,0.028358996,0,0,0
-3.4450088,3.878484,0.015508413,1.6666505,1,1,1
6.256714,-7.024626,1.9614334,0.0012164712,0,0,0
5.9333463,-7.190744,1.9482673,0.005265832,0,0,0
-4.3016844,3.944723,0.0018793344,1.927174,1,1,0
5.6941285,-6.6768355,1.9508746,0.26723617,0,0,0
1.2166959,-3.142736,1.4993854,0.050884426,0,0,0
-4.7353973,3.8850775,0.0016349554,1.9347101,1,1,1
-4.569545,3.8943982,0.0019947886,1.9447749,1,1,1
-4.69431,3.9372382,0.0012307167,1.9439497,1,1,1
6.6238036,-6.1846867,1.8419392,0.06641722,0,0,0
-6.8181186,6.67227,0.014822841,1.8932891,1,1,1
-6.996312,6.768235,0.010770917,1.8789436,1,1,1
-4.920985,5.2288027,0.061144292,1.8784283,1,1,1
-5.2732415,5.524923,0.05076462,1.9045221,1,1,1
-4.7597404,5.0699754,0.062778175,1.82216,1,1,1
-3.9065485,3.8780143,0.017210782,0.02718842,1,1,1
-5.835224,5.8795958,0.037971854,1.8253112,1,1,1
-5.290416,5.453663,0.047334075,1.8603637,1,1,1
-6.5520096,6.4976063,0.022502005,1.878574,1,1,1
-6.5086455,6.47119,0.017615914,1.8144085,1,1,1
-6.7489743,6.5469136,0.013056099,1.811552,1,1,1
-3.344829,3.5606918,0.02692175,0.048598945,1,1,1
-7.671709,7.29146,0.0024963021,1.9074197,1,1,1
-5.016117,5.1875134,0.060931742,1.8360182,1,1,1
-5.6535006,5.9154325,0.03900683,1.8917224,1,1,1
-6.0450735,6.2464166,0.027617216,1.8761168,1,1,1
-6.115542,5.769647,0.0010421276,1.145581,1,1,1
-2.7868366,3.1743834,0.028677762,0.103016675,1,1,1
-7.0910068,6.7191343,0.0024290085,1.7807815,1,1,1
-6.241396,6.18552,0.02249378,1.8583142,1,1,1
-6.9495525,6.623626,0.0047188997,1.8169856,1,1,1
-5.003254,5.229075,0.024071991,1.3620417,1,1,1
-5.3956184,5.460972,0.017688632,1.4516997,1,1,1
-5.516531,5.4275494,0.0011880398,0.49010932,1,1,1
-4.7441983,4.894798,0.008279443,0.29619747,1,1,1
6.467162,-5.664716,1.5970023,0.017214954,0,0,0
-3.662639,4.131888,0.0036779642,1.4845487,1,1,1
-4.5138063,3.7362413,0.0010745525,1.9594588,1,1,1
-4.6871557,4.209294,0.028430402,1.3236811,1,1,0
4.2389064,-6.032936,1.8369989,0.00077295303,0,0,0
-4.307005,3.67216,0.00047016144,0.01109916,1,1,0
-3.7253876,2.43279,0.22630703,0.005611658,1,0,1
-3.564358,3.422943,0.012377083,1.9253645,1,1,1
-3.248776,3.7756658,0.014368057,1.6975061,1,1,1
-3.4264016,3.6414814,0.015360355,1.8247542,1,1,1
-3.3542848,3.447333,0.012439728,1.8923765,1,1,1
-4.79974,3.5039608,0.0025818944,1.8533455,1,1,1
-4.917689,3.0814526,0.009293079,1.5573654,1,1,1
-4.273646,3.3084233,0.015099525,1.8762184,1,1,1
-4.8524966,3.5129197,0.0059579015,1.8063228,1,1,1
-4.2346063,3.53262,0.013721883,1.9102632,1,1,1
-3.7491822,1.7492225,0.21734977,1.8668687,1,1,1
-4.647469,3.6005516,0.0052056313,1.8623905,1,1,1
5.633774,-6.4644947,1.9483774,0.01362586,0,0,0
5.8002486,-5.528895,1.6306365,0.013046622,0,0,0
5.882021,-6.4837203,1.9217217,0.019123614,0,0,0
5.812863,-4.616381,1.3499875,0.57884634,0,0,0
-1.8295186,0.09163925,0.5396503,0.00049495697,1,0,0
-1.6747746,-0.9031817,0.97858953,1.4132313,1,1,0
4.0408077,-5.536627,1.8898175,0.16643715,0,0,0
-3.5918934,3.1584003,0.009924293,0.009754598,1,0,0
-0.19622695,-1.8738254,1.0640545,0.018266022,0,0,1
-3.785812,3.0999987,0.019992411,1.9118207,1,1,1
-4.1117797,4.3241196,0.0076951385,1.6790749,1,1,1
-3.6242745,3.0259688,0.023382783,0.16066897,1,1,1
-3.6413858,3.755875,0.010196924,1.9071461,1,1,0
4.966365,-6.396538,1.9107454,0.21783882,0,0,0
-3.7509346,3.4788203,0.047364652,1.841291,1,1,0
-3.442426,3.155249,0.12447739,1.7858735,1,1,1
-4.101289,3.6609728,0.008431017,1.942511,1,1,1
-2.7089899,2.0317032,0.4195904,1.2145318,1,1,1
-2.4874885,3.3905964,0.059304416,0.089955926,1,1,1
-6.1777005,5.7595925,0.021528304,1.8201131,1,1,1
-4.0354676,4.2849407,0.03182274,0.44284004,1,1,1
5.9355497,-5.1297803,1.7551541,0.11503416,0,0,0
7.555755,-6.68213,1.8572699,0.02313292,0,0,0
7.3072815,-6.539832,1.8429105,0.007361293,0,0,0
-6.5387664,6.069724,0.02590859,1.882262,1,1,0
-6.5821886,6.0429926,0.010230243,1.7913015,1,1,0
-5.111585,5.2084503,0.06545967,1.7509154,1,1,0
-7.068128,6.664984,0.018795133,1.8301883,1,1,1
-0.03176858,-0.56717384,1.4650415,1.7345011,0,1,1
-7.418331,6.768918,0.0071941614,1.8491738,1,1,1
-7.3535485,6.819103,0.012709916,1.8591166,1,1,1
-0.035392307,-0.058008257,1.297072,1.4415591,0,1,1
-7.0662265,6.52388,0.0108127,1.8042147,1,1,1
3.2391407,-2.7723017,1.6115494,0.41760522,0,0,0
6.6764016,-5.6850033,1.82885,0.14607584,0,0,0
1.7265292,-1.7744094,1.6319525,1.7495842,0,1,0
2.4397683,-2.4286804,1.6703875,1.8124378,0,1,0
1.6209613,-2.0669785,1.6272473,1.4545412,0,0,0
5.83563,-4.862218,1.8752933,0.7572242,0,0,0
-1.2118158,2.2007668,0.114524245,0.17168278,1,1,0
6.197123,-5.1998644,1.859514,0.37171376,0,0,0
0.9726356,0.59550637,0.26489162,0.33838886,0,1,0
-4.155467,4.2267246,0.019094467,0.059892,1,1,1
-6.1638365,5.960504,0.023470342,1.7720677,1,1,1
7.9556074,-6.911012,1.8776581,0.035939813,0,0,0
-2.6181421,1.925074,0.1904586,0.014554143,1,0,0
5.962098,-5.2993846,1.7982519,0.18699706,0,0,0
4.9107413,-4.6929526,1.6690168,0.04357326,0,0,1
-0.25311494,0.9710106,0.24772257,0.9006347,1,1,1
-3.2916636,3.7461433,0.11049265,1.5261024,1,1,1
-3.012552,3.5282893,0.16801214,1.8707237,1,1,1
-2.6526868,3.5228846,0.18257284,1.8261852,1,1,1
-3.4981072,3.331289,0.02036935,0.09187734,1,1,1
-2.8589807,2.936718,0.026272535,0.014524281,1,0,0
6.3507113,-5.3428793,1.8123252,0.20809549,0,0,0
6.5805073,-5.866286,1.802814,0.046599865,0,0,0
1.6061078,-1.3400925,1.203496,0.043728948,0,0,0
-3.2026079,3.68773,0.12891668,1.7945495,1,1,1
-5.0292807,5.21274,0.06628078,1.8769693,1,1,1
-6.701401,6.243398,0.012994409,1.864126,1,1,1
-6.08466,5.857782,0.029596388,1.8769352,1,1,1
-1.4817102,2.5522456,0.29288733,1.8502805,1,1,1
-4.976991,4.8981524,0.050290823,1.5230527,1,1,1
-5.2429075,5.4198227,0.06731135,1.8690958,1,1,1
6.2534614,-6.7691603,1.9100333,0.00028032064,0,0,0
5.392409,-6.0857735,1.8972676,0.003930092,0,0,0
-4.4532056,3.8302903,0.000613451,1.9616799,1,1,1
-4.2380276,3.7704046,0.001940906,1.9535807,1,1,1
-3.0513816,4.017543,0.051483035,0.974107,1,1,1
-4.4971886,4.002247,0.00031012297,1.958497,1,1,1
-4.662012,3.9632938,0.0023041368,1.9460298,1,1,1
-3.5728974,4.168205,0.00054222345,1.2422097,1,1,1
-3.7194533,3.7288258,0.0008021593,1.8787221,1,1,1
-5.1721973,3.8551133,0.0011101961,1.8256718,1,1,1
5.9491544,-6.427754,1.8842245,0.0022482276,0,0,0
5.901644,-6.690557,1.916872,0.0053789616,0,0,0
6.278596,-7.157502,1.9587097,0.005174637,0,0,0
-3.5905771,4.271328,0.0021951795,1.4324695,1,1,1
-3.6781416,3.8264375,0.0003631115,1.7776585,1,1,1
4.69069,-5.98531,1.8915855,0.01668346,0,0,1
3.442658,-4.2955847,1.7879506,1.5337996,0,0,0
1.3775959,-2.9071507,1.5061473,0.2257933,0,0,0
5.267556,-6.5630827,1.9147631,0.00039237738,0,0,1
-3.798605,3.654647,0.00017660856,1.8666147,1,1,1
-4.5496674,3.8435934,0.007204354,1.9423778,1,1,1
6.0772324,-6.760683,1.9157962,0.001742959,0,0,0
3.4537134,-4.516351,1.7927576,0.32729954,0,0,0
5.543675,-6.399044,1.9552703,1.9435172,0,0,0
6.0197973,-6.4713426,1.8673093,0.0012956858,0,0,0
6.2195373,-7.0707097,1.9623432,0.0020167232,0,0,0
6.1426177,-7.091771,1.9616559,0.0013545752,0,0,0
-3.8893723,2.9224873,0.076107085,0.0028021336,1,0,1
-3.7114513,2.5146644,0.20469177,1.9545972,1,1,1
-2.3639987,0.81220007,0.3965891,1.9161263,1,1,1
-4.342059,3.5445468,0.008598268,0.045370996,1,1,1
-4.2710676,3.380636,0.014447033,1.0357394,1,1,1
-4.14332,3.7148137,0.0051177144,1.955421,1,1,1
3.927184,-3.6934679,0.8706386,0.57368803,0,0,0
3.5905116,-4.7682147,1.8464599,0.0104987025,0,0,0
5.0669484,-6.0305476,1.9275339,0.013741851,0,0,0
2.0839365,-3.8382325,1.6631367,1.6726272,0,1,0
6.130421,-6.309815,1.8745005,0.017166793,0,0,0
5.4351583,-6.3057346,1.9597335,0.013740003,0,0,0
-2.9828777,2.222302,0.18960315,1.9163618,1,1,0
2.709937,-4.1073027,1.7309964,0.008518457,0,0,0
3.6164632,-4.2060184,1.808917,1.7652194,0,0,0
2.6251173,-4.6106634,1.8040566,1.7297525,0,0,0
-0.88470316,0.7663345,0.2784577,0.1507582,1,0,0
-0.34542233,-0.2697206,0.54675907,0.094890356,1,0,1
-4.009075,4.0563397,0.0068636537,0.77999794,1,1,1
4.134333,-5.1074495,1.8930492,1.7137073,0,0,1
-0.8051496,1.7995071,0.34014356,1.9129748,1,1,1
7.9087267,-6.73889,1.9574168,0.01772517,0,0,1
3.8401406,-3.2966962,1.7635276,1.7157569,0,0,1
5.213348,-4.1730876,1.6281376,0.27299148,0,0,0
-3.6556869,3.0361207,0.055592716,1.9109015,1,1,1
-3.8329296,2.950283,0.047007084,1.8642735,1,1,1
5.4684205,-5.9319973,1.9425875,0.06275368,0,0,0
-4.4100995,4.200522,0.022206247,1.8482062,1,1,1
-0.69203377,-1.1560726,1.1272655,0.027983427,0,0,0
-3.728975,3.4012597,0.05498153,1.9053158,1,1,1
3.086495,-3.1668804,1.8015705,1.5484902,0,0,0
-2.9792955,1.9324038,0.04796803,1.8086181,1,1,0
5.043096,-3.111037,1.6163913,1.0601264,0,0,0
4.864288,-4.8825545,1.9029033,0.006900847,0,0,0
5.936711,-5.1010346,1.2931904,1.3901109,0,1,0
5.624503,-6.5345635,1.9571434,0.005471587,0,0,0
-3.350229,3.7029376,0.00035089254,1.6784477,1,1,1
-5.307176,3.7348354,0.006798327,1.8065809,1,1,1
-3.5125995,1.5503304,0.36249143,1.8458447,1,1,0
5.0567007,-6.428898,1.897929,0.012234509,0,0,0
5.4275775,-6.5131154,1.9357591,0.022677839,0,0,0
-3.9760094,3.8992136,0.0044241548,1.8894267,1,1,1
-3.632871,3.2508426,0.017571628,0.002661109,1,0,1
-4.4858627,3.6207418,0.00639385,1.8730884,1,1,1
-3.799623,3.9054096,0.0075992346,1.887903,1,1,1
-3.994444,3.8496187,0.005766332,1.904779,1,1,1
-4.0260706,3.4433718,0.006518066,0.019996881,1,1,1
-4.834172,3.7274144,0.005702257,1.8018422,1,1,1
5.3930025,-6.2804184,1.9562428,0.06629914,0,0,1
5.002883,-5.8328714,1.9248143,1.9579992,0,1,1
2.0565705,-4.321177,1.6808617,0.37525743,0,0,0
3.6951237,-5.6234555,1.8199058,0.13678312,0,0,0
5.772736,-6.4593954,1.9401269,0.0019698143,0,0,0
4.8471513,-6.3702927,1.9334698,1.8340914,0,0,0
4.018824,-5.870392,1.8045921,0.0012247562,0,0,0
-3.9890037,3.6726341,0.004558742,1.9538293,1,1,0
-4.266033,3.872351,0.0003490448,1.9499428,1,1,1
-4.372383,3.9386199,0.003278792,1.939941,1,1,1
-4.4467382,3.9156091,0.0019188523,0.34567887,1,1,1
-4.6094832,3.3842313,0.05791545,1.8980165,1,1,0
4.2958193,-5.899292,1.915855,1.1849542,0,0,0
-4.9116116,3.892235,0.000978291,1.8766172,1,1,1
4.8111906,-6.358792,1.918921,0.1388058,0,0,0
6.3860636,-4.9798923,1.9173017,1.2124828,0,0,0
-4.631855,5.1927967,0.020377338,1.9587344,1,1,1
6.0546246,-5.470908,1.8045166,0.049285054,0,0,0
-2.9927995,3.785607,0.08317083,1.6493042,1,1,1
-2.861922,4.0048456,0.08573365,1.4953338,1,1,1
-3.347886,3.4172053,0.02121842,1.893607,1,1,1
-1.8929768,3.2321422,0.1427263,1.6247427,1,1,1
-0.77770424,0.4018743,1.04755,1.71617,1,1,0
-2.4048867,2.9036462,0.13215631,1.8932638,1,1,1
-2.1688166,2.2935705,0.14846307,1.9192057,1,1,1
-2.2616892,2.5463028,0.12845266,1.9174075,1,1,1
-2.4725764,2.6172156,0.10654354,1.9268996,1,1,1
-2.6024857,2.6678336,0.10287511,1.9321647,1,1,1
-2.4318697,2.6775064,0.1116181,1.9194006,1,1,1
-3.445622,2.9777122,0.02523911,1.9163581,1,1,1
3.5774708,-4.294911,1.770371,0.18390888,0,0,0
3.3397748,-3.0855973,1.597173,0.0331586,0,0,1
-6.3500867,5.7724385,0.061316848,1.8106184,1,1,1
3.6272142,-3.1149848,1.7378323,1.2716049,0,0,1
5.3504558,-4.7956357,1.7033964,0.0032773018,0,0,0
-7.3211427,7.3336916,0.003702581,1.939429,1,1,1
6.024667,-6.59035,1.9265969,0.0064694285,0,0,0
4.47567,-5.3605533,1.8978717,0.88636863,0,0,0
5.9798293,-4.843886,1.6872889,1.3278658,0,0,0
-4.044712,3.8674653,0.00570637,1.887044,1,1,0
5.717578,-6.900388,1.9316738,0.00044876337,0,0,1
5.6260424,-6.747998,1.9303955,0.0007724762,0,0,1
5.510429,-6.802995,1.9189391,0.0006199479,0,0,1
-4.374982,3.9387445,0.0005617142,1.9389863,1,1,0
-0.9716424,-1.6486198,1.1120161,1.1960777,0,1,0
-1.7830194,0.070679985,0.7804309,0.83274394,1,1,0
-4.9748583,3.9758987,0.0025176406,1.8928397,1,1,0
